Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
12:58:32,"0,000","9,00","26,934"
12:58:33,"0,003","29,60","26,934"
12:58:34,"0,005","0,00","26,934"
12:58:35,"0,008","0,00","26,934"
12:58:36,"0,010","7,10","26,934"
12:58:37,"0,012","7,60","26,934"
12:58:38,"0,014","3,20","26,934"
12:58:39,"0,017","3,70","26,934"
12:58:40,"0,019","0,00","26,934"
12:58:41,"0,021","0,00","26,934"
12:58:42,"0,023","0,00","26,934"
12:58:43,"0,026","0,00","26,934"
12:58:44,"0,028","3,10","26,934"
12:58:45,"0,030","6,20","26,934"
12:58:46,"0,032","3,80","26,934"
12:58:47,"0,035","3,20","26,840"
12:58:48,"0,038","6,50","26,840"
12:58:49,"0,040","7,10","26,840"
12:58:50,"0,042","3,20","26,840"
12:58:51,"0,045","0,00","26,840"
12:58:52,"0,047","0,00","26,840"
12:58:53,"0,049","0,00","26,294"
12:58:54,"0,051","0,00","26,840"
12:58:55,"0,054","4,10","26,684"
12:58:56,"0,056","0,00","26,684"
12:58:57,"0,058","0,00","26,715"
12:58:58,"0,061","0,00","26,715"
12:58:59,"0,063","0,00","26,684"
12:59:00,"0,065","2,50","26,715"
12:59:01,"0,067","0,00","26,840"
12:59:02,"0,070","0,00","26,684"
12:59:03,"0,072","1,70","26,684"
12:59:04,"0,074","0,00","26,684"
12:59:05,"0,076","2,60","26,684"
12:59:06,"0,079","0,00","26,715"
12:59:07,"0,081","0,00","26,684"
12:59:08,"0,083","0,00","26,684"
12:59:09,"0,086","0,00","26,684"
12:59:10,"0,088","0,00","26,840"
12:59:11,"0,090","0,00","26,840"
12:59:12,"0,092","0,00","26,684"
12:59:13,"0,095","0,00","26,684"
12:59:14,"0,097","0,00","26,840"
12:59:15,"0,099","0,00","26,840"
12:59:16,"0,101","0,00","26,684"
12:59:17,"0,103","5,00","26,840"
12:59:18,"0,106","3,70","26,840"
12:59:19,"0,108","5,00","26,840"
12:59:20,"0,110","10,50","26,840"
12:59:21,"0,112","16,90","26,840"
12:59:22,"0,115","11,10","26,840"
12:59:23,"0,117","4,50","26,840"
12:59:24,"0,119","11,10","26,840"
12:59:25,"0,121","6,30","26,840"
12:59:26,"0,124","9,30","26,840"
12:59:27,"0,126","8,70","26,840"
12:59:28,"0,128","5,00","26,840"
12:59:29,"0,130","3,50","26,840"
12:59:30,"0,132","3,70","26,840"
12:59:31,"0,135","7,60","26,840"
12:59:32,"0,137","0,00","26,840"
12:59:33,"0,139","8,00","26,840"
12:59:34,"0,142","7,10","26,840"
12:59:35,"0,144","6,80","26,840"
12:59:36,"0,146","6,80","26,840"
12:59:37,"0,148","6,80","26,840"
12:59:38,"0,150","6,60","26,840"
12:59:39,"0,152","14,50","26,840"
12:59:40,"0,154","7,40","26,840"
12:59:41,"0,157","7,60","26,840"
12:59:42,"0,159","7,90","26,840"
12:59:43,"0,161","0,00","26,840"
12:59:44,"0,164","0,00","26,684"
12:59:45,"0,166","0,00","26,684"
12:59:46,"0,168","0,00","26,715"
12:59:47,"0,170","0,00","26,715"
12:59:48,"0,173","2,30","26,715"
12:59:49,"0,175","0,00","26,715"
12:59:50,"0,177","0,00","26,715"
12:59:51,"0,179","0,00","26,715"
12:59:52,"0,181","2,00","26,715"
