Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
11:12:05,"0,000","0,00","26,238"
11:12:06,"0,007","4,30","26,598"
11:12:07,"0,013","0,00","26,566"
11:12:08,"0,020","0,00","26,566"
11:12:09,"0,026","0,00","26,566"
11:12:10,"0,033","0,00","26,566"
11:12:11,"0,039","0,00","26,566"
11:12:12,"0,046","0,00","26,566"
11:12:13,"0,052","0,00","26,566"
11:12:14,"0,059","0,00","26,598"
11:12:15,"0,065","0,00","26,566"
11:12:16,"0,072","2,40","26,566"
11:12:17,"0,078","4,50","26,723"
11:12:18,"0,085","0,00","26,598"
11:12:19,"0,091","0,00","26,598"
11:12:20,"0,098","0,00","26,598"
11:12:21,"0,105","0,00","26,723"
11:12:22,"0,111","0,00","26,660"
11:12:23,"0,118","2,00","26,629"
11:12:24,"0,124","0,00","26,629"
11:12:25,"0,131","0,00","26,504"
11:12:26,"0,137","0,00","26,629"
11:12:27,"0,143","0,00","26,629"
11:12:28,"0,150","0,00","26,629"
11:12:29,"0,156","3,00","26,629"
11:12:30,"0,162","0,00","26,629"
11:12:31,"0,169","0,00","26,629"
11:12:32,"0,175","2,30","26,629"
11:12:33,"0,182","3,70","26,629"
11:12:34,"0,185","4,20","26,629"
11:12:35,"0,194","0,00","26,629"
11:12:35,"0,198","5,80","26,629"
11:12:37,"0,207","2,70","26,629"
11:12:38,"0,214","0,00","26,629"
11:12:39,"0,217","0,00","26,629"
11:12:39,"0,226","3,80","26,629"
11:12:40,"0,230","3,50","26,629"
11:12:41,"0,239","3,50","26,629"
11:12:42,"0,239","2,70","26,629"
11:12:43,"0,246","1,70","26,629"
11:12:44,"0,252","2,10","26,629"
11:12:45,"0,259","2,00","26,629"
11:12:46,"0,265","3,10","26,629"
11:12:47,"0,271","2,40","26,629"
11:12:48,"0,278","2,30","26,629"
11:12:49,"0,284","5,10","26,629"
11:12:50,"0,291","6,00","26,629"
11:12:51,"0,297","4,50","26,629"
11:12:52,"0,304","7,60","26,629"
11:12:53,"0,310","4,30","26,083"
11:12:54,"0,317","3,50","26,629"
11:12:55,"0,323","5,80","26,629"
11:12:56,"0,329","4,00","26,629"
11:12:57,"0,335","4,50","26,629"
11:12:58,"0,342","7,30","26,629"
11:12:59,"0,348","6,60","26,629"
11:13:00,"0,354","4,10","26,629"
11:13:01,"0,361","4,20","26,629"
11:13:02,"0,367","5,00","34,048"
11:13:03,"0,373","6,10","26,629"
11:13:04,"0,379","4,50","26,629"
11:13:05,"0,386","0,00","26,629"
11:13:06,"0,392","6,80","26,629"
11:13:07,"0,398","0,00","26,629"
11:13:08,"0,405","0,00","26,083"
11:13:09,"0,411","0,00","26,473"
11:13:10,"0,417","0,00","26,629"
11:13:11,"0,424","0,00","26,083"
11:13:12,"0,430","0,00","26,473"
11:13:13,"0,436","0,00","26,629"
11:13:14,"0,443","3,00","26,629"
11:13:15,"0,449","3,40","26,629"
11:13:16,"0,455","4,00","26,629"
11:13:17,"0,462","5,30","26,083"
11:13:18,"0,468","3,30","26,473"
11:13:19,"0,474","6,30","26,629"
11:13:20,"0,481","7,50","26,629"
11:13:21,"0,487","8,20","26,083"
11:13:22,"0,493","0,00","26,473"
11:13:23,"0,500","0,00","26,473"
11:13:24,"0,506","0,00","26,473"
11:13:25,"0,512","0,00","26,473"
11:13:26,"0,519","6,80","26,083"
11:13:27,"0,525","0,00","26,473"
11:13:28,"0,531","0,00","26,473"
11:13:29,"0,538","0,00","26,473"
11:13:30,"0,544","3,40","26,629"
11:13:31,"0,550","23,00","26,629"
11:13:32,"0,557","25,00","26,629"
11:13:33,"0,563","13,60","26,629"
11:13:34,"0,569","12,00","26,629"
11:13:35,"0,576","4,30","26,473"
11:13:36,"0,582","7,80","26,083"
11:13:37,"0,589","4,70","26,083"
11:13:38,"0,595","9,60","26,083"
11:13:39,"0,601","4,00","26,629"
11:13:40,"0,608","0,00","26,473"
11:13:41,"0,614","0,00","26,473"
11:13:42,"0,620","0,00","26,473"
11:13:43,"0,627","0,00","26,473"
11:13:44,"0,633","0,00","26,473"
11:13:45,"0,639","0,00","26,473"
11:13:46,"0,646","0,00","26,473"
11:13:47,"0,652","0,00","26,473"
11:13:48,"0,658","0,00","26,473"
11:13:49,"0,665","0,00","26,473"
11:13:50,"0,671","0,00","26,473"
11:13:51,"0,677","0,00","26,473"
11:13:52,"0,684","2,20","26,473"
11:13:53,"0,690","0,00","26,473"
11:13:54,"0,696","0,00","26,473"
11:13:55,"0,703","0,00","26,473"
11:13:56,"0,709","0,00","26,473"
11:13:57,"0,715","0,00","26,473"
11:13:58,"0,722","4,70","26,473"
11:13:59,"0,728","0,00","26,473"
11:14:00,"0,734","0,00","26,473"
11:14:01,"0,738","0,00","26,473"
11:14:02,"0,751","0,00","26,473"
11:14:03,"0,757","0,00","26,473"
11:14:04,"0,763","0,00","26,473"
11:14:05,"0,770","0,00","26,473"
11:14:06,"0,776","0,00","26,473"
11:14:07,"0,782","0,00","26,473"
11:14:08,"0,789","0,00","26,473"
11:14:09,"0,795","0,00","26,473"
11:14:10,"0,801","0,00","26,473"
11:14:11,"0,808","0,00","26,473"
11:14:12,"0,814","3,40","26,473"
11:14:13,"0,820","0,00","26,473"
11:14:14,"0,827","8,70","26,629"
11:14:15,"0,833","0,00","26,473"
11:14:16,"0,839","3,30","26,473"
11:14:17,"0,846","3,80","26,473"
11:14:18,"0,852","0,00","26,473"
11:14:19,"0,858","3,80","26,629"
11:14:20,"0,865","7,10","26,083"
11:14:21,"0,871","9,90","26,473"
11:14:22,"0,877","11,10","26,629"
11:14:23,"0,884","9,00","26,629"
11:14:24,"0,890","25,00","26,629"
11:14:25,"0,896","10,50","26,629"
11:14:26,"0,903","11,20","26,629"
11:14:27,"0,909","7,10","26,083"
11:14:28,"0,915","6,70","26,629"
11:14:29,"0,922","10,80","26,473"
11:14:30,"0,928","6,40","26,473"
11:14:31,"0,934","9,00","26,473"
11:14:32,"0,941","0,00","26,473"
11:14:33,"0,947","6,60","26,473"
11:14:34,"0,953","9,30","26,473"
11:14:35,"0,960","8,80","26,629"
11:14:36,"0,966","7,50","26,473"
11:14:37,"0,973","6,40","26,083"
11:14:38,"0,979","10,30","26,083"
11:14:39,"0,986","10,50","26,473"
11:14:40,"0,992","8,40","26,629"
11:14:41,"0,998","16,60","26,629"
11:14:42,"1,005","4,20","26,473"
11:14:43,"1,011","9,00","26,473"
11:14:44,"1,017","14,80","26,629"
11:14:45,"1,024","21,00","26,629"
11:14:46,"1,030","12,10","26,629"
11:14:47,"1,036","12,10","26,629"
11:14:48,"1,043","4,50","26,629"
11:14:49,"1,049","6,50","26,629"
11:14:50,"1,055","8,60","26,473"
11:14:51,"1,062","3,40","26,473"
11:14:52,"1,068","2,50","26,473"
11:14:53,"1,074","4,70","26,473"
11:14:54,"1,081","9,50","26,473"
11:14:55,"1,087","14,50","26,629"
11:14:56,"1,093","6,60","26,629"
11:14:57,"1,100","7,50","26,473"
11:14:58,"1,106","5,70","26,473"
11:14:59,"1,112","0,00","32,955"
11:15:00,"1,119","14,20","26,629"
11:15:01,"1,125","10,30","26,083"
11:15:02,"1,131","3,30","26,473"
11:15:03,"1,138","0,00","26,473"
11:15:04,"1,144","0,00","26,473"
11:15:05,"1,150","0,00","26,473"
11:15:06,"1,157","0,00","26,473"
11:15:07,"1,163","0,00","26,473"
11:15:08,"1,170","0,00","26,473"
11:15:09,"1,176","0,00","26,473"
11:15:10,"1,182","0,00","26,473"
11:15:11,"1,189","0,00","26,473"
11:15:12,"1,195","0,00","26,473"
11:15:13,"1,202","0,00","26,473"
11:15:14,"1,208","0,00","26,473"
11:15:15,"1,215","0,00","26,473"
11:15:16,"1,221","0,00","26,473"
11:15:17,"1,228","0,00","26,473"
11:15:18,"1,234","0,00","26,473"
11:15:19,"1,241","0,00","26,473"
11:15:20,"1,247","0,00","26,473"
11:15:21,"1,254","0,00","26,504"
11:15:22,"1,260","0,00","26,504"
11:15:23,"1,266","0,00","26,629"
11:15:24,"1,273","0,00","26,629"
11:15:25,"1,279","0,00","26,629"
11:15:26,"1,285","0,00","26,629"
11:15:27,"1,292","2,60","26,629"
11:15:28,"1,298","0,00","26,629"
11:15:29,"1,305","0,00","26,629"
11:15:30,"1,311","0,00","26,629"
11:15:31,"1,318","0,00","26,629"
11:15:32,"1,321","2,30","26,629"
11:15:33,"1,327","2,80","26,629"
11:15:33,"1,334","3,00","26,629"
11:15:34,"1,337","3,40","26,629"
11:15:35,"1,343","6,40","26,629"
11:15:36,"1,350","2,40","26,629"
11:15:37,"1,356","7,40","26,629"
11:15:38,"1,363","4,50","26,629"
11:15:39,"1,369","6,30","26,083"
11:15:40,"1,376","6,90","26,629"
11:15:41,"1,382","4,30","26,629"
11:15:42,"1,388","15,00","26,629"
11:15:43,"1,395","14,20","26,629"
11:15:44,"1,401","4,70","26,629"
11:15:45,"1,408","3,40","26,629"
11:15:46,"1,414","14,20","26,629"
11:15:47,"1,421","5,20","26,629"
11:15:48,"1,427","7,40","26,629"
11:15:49,"1,433","3,90","26,083"
11:15:50,"1,440","5,40","26,473"
11:15:51,"1,446","6,80","26,629"
11:15:52,"1,453","7,50","26,083"
11:15:53,"1,459","3,40","26,473"
11:15:54,"1,465","12,00","26,629"
11:15:55,"1,472","4,10","26,629"
11:15:56,"1,478","3,40","26,629"
11:15:57,"1,484","5,40","26,629"
11:15:58,"1,494","6,20","26,629"
11:15:59,"1,497","0,00","26,629"
11:16:00,"1,503","4,40","26,629"
11:16:01,"1,510","9,30","26,629"
11:16:02,"1,516","6,90","26,629"
11:16:03,"1,522","4,50","26,629"
11:16:04,"1,529","4,50","26,473"
11:16:05,"1,535","7,60","26,473"
11:16:06,"1,541","8,00","26,473"
11:16:07,"1,548","0,00","26,473"
11:16:08,"1,554","0,00","26,473"
11:16:09,"1,560","0,00","26,473"
11:16:10,"1,567","0,00","26,473"
11:16:11,"1,573","0,00","26,473"
11:16:12,"1,579","0,00","26,473"
11:16:13,"1,586","2,00","26,083"
11:16:14,"1,592","3,00","26,629"
11:16:15,"1,598","3,40","26,629"
11:16:16,"1,605","4,40","26,629"
11:16:17,"1,611","2,50","26,629"
11:16:18,"1,617","4,70","26,473"
11:16:19,"1,624","0,00","26,473"
11:16:20,"1,630","0,00","26,473"
11:16:21,"1,636","0,00","26,473"
11:16:22,"1,643","0,00","26,473"
11:16:23,"1,649","0,00","26,473"
11:16:24,"1,655","0,00","26,473"
11:16:25,"1,662","0,00","26,473"
11:16:26,"1,668","0,00","26,473"
11:16:27,"1,674","3,20","26,473"
11:16:28,"1,681","0,00","26,473"
11:16:29,"1,687","0,00","26,473"
11:16:30,"1,693","0,00","26,473"
11:16:31,"1,700","0,00","26,473"
11:16:32,"1,706","0,00","26,473"
11:16:33,"1,712","0,00","26,473"
11:16:34,"1,719","0,00","26,473"
11:16:35,"1,725","0,00","26,504"
11:16:36,"1,731","0,00","26,473"
11:16:37,"1,738","0,00","26,473"
11:16:38,"1,744","0,00","26,473"
11:16:39,"1,750","3,80","26,473"
11:16:40,"1,757","0,00","26,473"
11:16:41,"1,763","0,00","26,473"
11:16:42,"1,769","2,90","26,473"
11:16:43,"1,776","0,00","26,473"
11:16:44,"1,782","0,00","26,473"
11:16:45,"1,788","0,00","26,473"
11:16:46,"1,795","0,00","26,473"
11:16:47,"1,801","0,00","26,473"
11:16:48,"1,807","0,00","26,473"
11:16:49,"1,814","0,00","26,473"
11:16:50,"1,820","0,00","26,473"
11:16:51,"1,826","0,00","26,473"
11:16:52,"1,833","0,00","26,504"
11:16:53,"1,839","0,00","26,504"
11:16:54,"1,846","0,00","26,473"
11:16:55,"1,852","0,00","26,473"
11:16:56,"1,858","3,70","26,473"
11:16:57,"1,865","0,00","26,473"
11:16:58,"1,871","0,00","26,473"
11:16:59,"1,883","0,00","26,504"
11:17:00,"1,900","0,00","26,473"
11:17:01,"1,918","0,00","26,473"
11:17:02,"1,940","0,00","26,504"
11:17:03,"1,946","0,00","26,473"
11:17:04,"1,953","0,00","26,504"
,,"3,22","26,564"
