Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
10:04:07,"0,436","4,70","27,383"
10:04:08,"0,437","0,00","27,383"
10:04:09,"0,439","0,00","27,383"
10:04:10,"0,440","0,00","27,383"
10:04:11,"0,441","0,00","26,837"
10:04:12,"0,442","0,00","27,383"
10:04:13,"0,443","0,00","27,383"
10:04:14,"0,444","0,00","27,383"
10:04:15,"0,446","5,10","27,383"
10:04:16,"0,447","6,20","27,383"
10:04:17,"0,448","5,70","27,383"
10:04:18,"0,450","2,50","27,383"
10:04:19,"0,451","0,00","27,383"
10:04:20,"0,452","0,00","26,837"
10:04:21,"0,453","0,00","26,837"
10:04:22,"0,455","6,50","27,383"
10:04:23,"0,456","7,00","27,383"
10:04:24,"0,457","6,60","27,383"
10:04:25,"0,458","3,50","27,383"
10:04:26,"0,460","0,00","27,383"
10:04:27,"0,461","0,00","27,383"
10:04:28,"0,463","0,00","27,383"
10:04:29,"0,464","0,00","27,383"
10:04:30,"0,465","3,70","27,383"
10:04:31,"0,466","0,00","27,383"
10:04:32,"0,468","4,00","26,837"
10:04:33,"0,469","37,00","27,383"
10:04:34,"0,470","2,40","27,383"
10:04:35,"0,471","0,00","27,383"
10:04:36,"0,472","0,00","27,383"
10:04:37,"0,473","0,00","27,383"
10:04:38,"0,475","4,50","27,383"
10:04:39,"0,476","2,60","27,383"
10:04:40,"0,477","2,90","27,383"
10:04:41,"0,478","0,00","27,383"
10:04:42,"0,480","2,50","27,383"
10:04:43,"0,481","0,00","27,383"
10:04:44,"0,482","0,00","27,383"
10:04:45,"0,483","2,90","27,383"
10:04:46,"0,485","6,40","27,383"
10:04:47,"0,486","23,40","27,383"
10:04:48,"0,487","4,70","27,383"
10:04:49,"0,488","5,60","27,383"
10:04:50,"0,490","5,00","27,383"
10:04:51,"0,491","10,00","27,383"
10:04:52,"0,492","4,70","27,383"
10:04:53,"0,494","0,00","27,383"
10:04:54,"0,495","0,00","27,383"
10:04:55,"0,496","0,00","27,383"
10:04:56,"0,497","0,00","27,383"
10:04:57,"0,499","0,00","27,383"
10:04:58,"0,500","0,00","27,383"
10:04:59,"0,501","0,00","27,383"
10:05:00,"0,503","2,10","27,383"
10:05:01,"0,504","3,30","27,383"
10:05:02,"0,505","0,00","27,383"
10:05:03,"0,506","3,30","27,383"
10:05:04,"0,508","0,00","27,383"
10:05:05,"0,509","0,00","27,383"
10:05:06,"0,510","3,50","27,383"
10:05:07,"0,511","0,00","27,383"
10:05:08,"0,513","3,10","27,383"
10:05:09,"0,514","5,70","27,383"
10:05:10,"0,515","5,50","27,383"
10:05:11,"0,516","4,10","27,383"
10:05:12,"0,518","3,90","26,837"
10:05:13,"0,519","1,30","27,383"
10:05:14,"0,520","0,00","27,383"
10:05:16,"0,522","0,00","27,383"
10:05:16,"0,523","0,00","27,383"
10:05:17,"0,524","2,70","27,383"
10:05:18,"0,525","3,00","27,383"
10:05:19,"0,527","4,30","27,383"
10:05:21,"0,528","4,30","27,383"
10:05:22,"0,529","5,80","27,383"
10:05:23,"0,530","0,00","27,383"
10:05:24,"0,532","7,80","27,383"
10:05:25,"0,533","5,20","27,383"
10:05:26,"0,534","4,70","27,383"
10:05:27,"0,536","5,00","27,383"
10:05:28,"0,537","3,50","27,383"
10:05:29,"0,538","9,00","27,383"
10:05:30,"0,539","4,60","27,383"
10:05:31,"0,541","0,00","27,383"
10:05:32,"0,542","4,40","27,383"
10:05:33,"0,543","4,10","27,383"
10:05:34,"0,544","0,00","27,383"
10:05:35,"0,546","3,30","27,383"
10:05:36,"0,547","3,50","27,383"
10:05:37,"0,548","0,00","27,383"
10:05:38,"0,549","0,00","27,383"
10:05:39,"0,551","2,80","26,837"
10:05:40,"0,552","0,00","27,383"
10:05:41,"0,553","2,70","26,837"
10:05:42,"0,554","0,00","27,383"
10:05:43,"0,556","0,00","27,383"
10:05:44,"0,557","0,00","27,383"
10:05:45,"0,558","0,00","27,383"
10:05:46,"0,559","2,30","27,383"
10:05:47,"0,561","5,80","27,383"
10:05:48,"0,562","5,20","27,383"
10:05:49,"0,563","3,70","27,383"
10:05:50,"0,564","2,80","27,383"
10:05:51,"0,565","3,70","27,383"
10:05:52,"0,567","3,10","27,383"
10:05:53,"0,568","3,70","27,383"
10:05:54,"0,569","3,40","27,383"
,,"3,56","27,361"
