Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
13:11:09,"0,716","4,80","28,621"
13:11:10,"0,718","7,10","28,621"
13:11:11,"0,720","7,60","28,621"
13:11:12,"0,723","6,40","28,621"
13:11:13,"0,725","0,00","28,621"
13:11:14,"0,727","3,50","28,621"
13:11:15,"0,730","2,60","28,621"
13:11:16,"0,732","0,00","28,621"
13:11:17,"0,734","0,00","28,465"
13:11:18,"0,736","4,20","28,465"
13:11:19,"0,738","2,80","28,465"
13:11:20,"0,741","34,50","28,496"
13:11:20,"0,743","2,40","28,496"
13:11:21,"0,745","5,90","28,496"
13:11:22,"0,748","7,60","28,496"
13:11:23,"0,750","2,50","28,496"
13:11:24,"0,752","11,10","28,496"
13:11:25,"0,754","3,80","28,496"
13:11:26,"0,757","0,00","28,621"
13:11:27,"0,759","7,60","28,496"
13:11:28,"0,761","4,70","28,496"
13:11:29,"0,763","2,60","28,496"
13:11:30,"0,766","8,00","28,496"
13:11:31,"0,768","4,50","28,496"
13:11:32,"0,770","0,00","28,496"
13:11:33,"0,772","0,00","28,621"
13:11:34,"0,775","0,00","28,621"
13:11:35,"0,777","3,30","28,496"
13:11:37,"0,779","0,00","28,496"
13:11:37,"0,782","2,80","28,496"
13:11:38,"0,784","7,60","28,621"
13:11:39,"0,786","2,80","28,621"
13:11:40,"0,788","0,00","28,621"
13:11:41,"0,790","0,00","28,621"
13:11:42,"0,793","0,00","28,621"
13:11:43,"0,795","0,00","28,621"
13:11:44,"0,797","0,00","28,621"
13:11:45,"0,799","2,30","28,621"
13:11:46,"0,801","4,80","28,621"
13:11:47,"0,803","0,00","28,621"
13:11:48,"0,806","3,50","28,621"
13:11:49,"0,808","3,00","28,621"
13:11:50,"0,810","0,00","28,621"
13:11:51,"0,812","3,30","28,621"
13:11:52,"0,815","9,00","28,621"
13:11:53,"0,817","3,70","28,621"
13:11:54,"0,819","3,00","28,621"
13:11:55,"0,822","0,00","28,621"
13:11:56,"0,824","0,00","28,621"
13:11:57,"0,826","0,00","28,465"
13:11:58,"0,828","0,00","28,496"
13:11:59,"0,830","0,00","28,496"
13:12:00,"0,832","0,00","28,496"
13:12:01,"0,835","0,00","28,496"
13:12:02,"0,837","0,00","28,621"
13:12:03,"0,839","0,00","28,465"
13:12:04,"0,842","0,00","28,496"
13:12:05,"0,844","0,00","28,496"
13:12:06,"0,846","5,20","28,496"
13:12:07,"0,848","4,10","28,496"
13:12:08,"0,851","3,80","28,621"
13:12:09,"0,853","6,80","28,621"
13:12:10,"0,855","4,30","28,621"
13:12:11,"0,857","0,00","28,621"
,,"2,90","28,567"
