Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
09:48:55,"0,099","3,40","26,855"
09:48:57,"0,100","0,00","26,855"
09:48:57,"0,101","0,00","26,309"
09:48:58,"0,102","3,80","26,855"
09:49:00,"0,104","4,50","26,855"
09:49:01,"0,105","5,30","26,855"
09:49:02,"0,106","0,00","26,855"
09:49:03,"0,108","9,00","26,855"
09:49:04,"0,109","7,20","26,855"
09:49:05,"0,110","3,30","26,855"
09:49:06,"0,111","6,20","26,855"
09:49:07,"0,113","5,00","26,855"
09:49:08,"0,114","5,50","26,855"
09:49:09,"0,115","0,00","26,855"
09:49:10,"0,116","4,70","26,855"
09:49:11,"0,118","4,00","26,855"
09:49:12,"0,119","4,00","26,855"
09:49:13,"0,120","3,60","26,855"
09:49:14,"0,121","0,00","26,855"
09:49:14,"0,123","0,00","26,309"
09:49:15,"0,124","3,20","26,855"
09:49:17,"0,125","5,20","26,855"
09:49:18,"0,126","3,20","26,855"
09:49:19,"0,128","6,30","26,855"
09:49:20,"0,129","3,30","26,855"
09:49:21,"0,130","6,60","26,855"
09:49:22,"0,131","7,50","26,855"
09:49:23,"0,133","5,20","26,855"
09:49:24,"0,134","5,80","26,855"
09:49:25,"0,135","5,60","26,855"
09:49:26,"0,136","3,30","26,855"
09:49:27,"0,137","6,20","26,855"
09:49:28,"0,139","7,40","26,855"
09:49:29,"0,140","0,00","26,309"
09:49:29,"0,141","3,70","26,855"
09:49:31,"0,143","5,40","26,855"
09:49:32,"0,144","9,00","26,855"
09:49:33,"0,145","9,00","26,855"
09:49:34,"0,146","4,10","26,855"
09:49:35,"0,148","6,00","26,855"
09:49:36,"0,149","5,00","26,855"
09:49:37,"0,150","5,20","26,855"
09:49:38,"0,151","6,60","26,855"
09:49:39,"0,153","3,10","26,855"
09:49:40,"0,154","3,90","26,855"
09:49:41,"0,155","6,80","26,855"
09:49:42,"0,157","3,20","26,855"
09:49:43,"0,158","1,70","26,855"
09:49:44,"0,160","3,40","26,855"
09:49:45,"0,161","5,80","26,855"
09:49:46,"0,163","8,00","26,855"
09:49:47,"0,164","8,00","26,855"
09:49:48,"0,165","5,00","26,855"
09:49:49,"0,167","4,50","26,855"
09:49:50,"0,168","6,00","26,855"
09:49:51,"0,170","6,70","26,855"
09:49:52,"0,171","3,40","26,855"
09:49:53,"0,173","0,00","26,855"
09:49:54,"0,174","0,00","26,855"
09:49:55,"0,176","3,70","26,855"
09:49:56,"0,177","0,00","26,855"
09:49:56,"0,178","0,00","26,855"
09:49:57,"0,180","4,20","26,855"
09:49:59,"0,181","5,50","26,855"
09:50:00,"0,183","0,00","26,855"
09:50:01,"0,184","3,70","26,855"
09:50:02,"0,186","0,00","26,855"
09:50:03,"0,187","4,00","26,855"
09:50:03,"0,189","0,00","26,855"
09:50:04,"0,190","0,00","26,855"
09:50:05,"0,191","0,00","26,855"
09:50:06,"0,193","0,00","26,855"
09:50:07,"0,194","2,90","26,855"
09:50:08,"0,195","5,70","26,855"
09:50:09,"0,197","8,10","26,855"
09:50:10,"0,198","4,00","26,855"
09:50:11,"0,200","5,00","26,855"
09:50:12,"0,201","0,00","26,855"
09:50:13,"0,203","0,00","26,855"
09:50:14,"0,204","8,30","26,855"
09:50:15,"0,206","0,00","26,855"
09:50:16,"0,207","0,00","26,855"
09:50:17,"0,209","5,00","26,855"
09:50:18,"0,210","0,00","26,855"
09:50:19,"0,211","7,60","26,855"
09:50:20,"0,213","4,00","26,855"
09:50:21,"0,214","3,10","26,855"
09:50:22,"0,216","4,00","26,855"
09:50:23,"0,217","0,00","26,855"
09:50:24,"0,219","7,40","26,855"
09:50:25,"0,220","0,00","26,855"
09:50:26,"0,222","2,70","26,855"
09:50:27,"0,223","5,50","26,855"
09:50:28,"0,224","3,80","26,855"
09:50:29,"0,226","4,70","26,855"
09:50:30,"0,227","3,30","26,855"
09:50:31,"0,229","6,60","26,855"
09:50:32,"0,230","4,20","26,855"
09:50:33,"0,231","0,00","26,855"
09:50:34,"0,233","0,00","26,855"
09:50:35,"0,234","0,00","26,855"
09:50:36,"0,236","2,70","26,855"
09:50:37,"0,237","0,00","26,855"
09:50:38,"0,239","5,80","26,855"
09:50:39,"0,240","0,00","26,855"
09:50:40,"0,241","0,00","26,855"
09:50:41,"0,243","0,00","26,855"
09:50:42,"0,244","0,00","26,855"
09:50:43,"0,246","6,10","26,855"
09:50:44,"0,247","0,00","26,855"
09:50:45,"0,249","0,00","26,855"
09:50:46,"0,250","3,70","26,855"
09:50:47,"0,252","2,50","26,855"
09:50:48,"0,253","3,50","26,855"
09:50:49,"0,255","4,70","26,855"
09:50:50,"0,256","6,90","26,855"
09:50:51,"0,258","5,00","26,855"
09:50:52,"0,259","5,30","26,855"
09:50:53,"0,261","5,50","26,855"
09:50:54,"0,262","3,20","26,855"
09:50:55,"0,264","6,20","26,855"
09:50:56,"0,265","4,70","26,855"
09:50:58,"0,267","0,00","26,855"
09:50:59,"0,268","0,00","26,855"
09:50:59,"0,270","2,00","26,855"
09:51:00,"0,271","3,40","26,855"
09:51:01,"0,273","2,30","26,855"
09:51:02,"0,274","7,50","26,855"
09:51:03,"0,275","4,00","26,855"
09:51:04,"0,277","5,20","26,855"
09:51:05,"0,278","3,40","26,855"
09:51:06,"0,280","0,00","26,855"
09:51:07,"0,281","6,80","26,855"
09:51:08,"0,283","5,80","26,855"
09:51:10,"0,284","6,60","26,855"
09:51:10,"0,286","6,70","26,855"
09:51:11,"0,287","2,70","26,855"
09:51:12,"0,288","5,20","26,855"
09:51:13,"0,290","0,00","26,855"
09:51:14,"0,291","0,00","26,855"
09:51:15,"0,293","4,90","26,855"
09:51:16,"0,294","0,00","26,855"
09:51:18,"0,296","5,00","26,855"
09:51:19,"0,297","4,40","26,855"
09:51:20,"0,299","5,20","26,855"
09:51:21,"0,300","0,00","26,855"
09:51:22,"0,302","3,30","26,855"
09:51:23,"0,303","3,30","26,855"
09:51:24,"0,305","7,20","26,855"
09:51:24,"0,306","4,30","26,855"
09:51:25,"0,308","5,60","26,855"
09:51:26,"0,309","0,00","26,855"
09:51:27,"0,310","4,70","26,855"
09:51:28,"0,312","4,70","26,855"
09:51:29,"0,313","3,70","26,855"
09:51:30,"0,315","4,10","26,855"
09:51:31,"0,316","2,80","26,855"
09:51:32,"0,317","0,00","26,855"
09:51:33,"0,319","5,20","26,855"
09:51:34,"0,320","4,20","26,855"
09:51:35,"0,322","3,90","26,855"
09:51:37,"0,323","6,40","26,855"
09:51:38,"0,325","7,10","26,855"
09:51:39,"0,326","5,80","26,855"
09:51:40,"0,328","4,30","26,855"
09:51:41,"0,329","4,70","26,855"
09:51:42,"0,331","7,40","26,855"
09:51:43,"0,332","2,00","26,855"
09:51:44,"0,334","0,00","26,855"
09:51:45,"0,335","7,30","26,855"
09:51:46,"0,337","5,00","26,855"
09:51:47,"0,338","4,30","26,855"
09:51:48,"0,340","0,00","26,855"
09:51:49,"0,341","0,00","26,855"
09:51:50,"0,342","0,00","26,855"
09:51:51,"0,344","2,10","26,855"
09:51:52,"0,345","3,40","26,855"
09:51:53,"0,347","3,80","26,855"
09:51:54,"0,348","4,00","26,855"
09:51:55,"0,349","3,20","26,855"
09:51:56,"0,351","4,50","26,855"
09:51:56,"0,352","3,70","26,855"
09:51:57,"0,353","4,20","26,855"
09:51:59,"0,354","6,20","26,855"
09:51:59,"0,355","3,50","26,855"
09:52:01,"0,357","5,00","26,855"
09:52:02,"0,358","3,20","26,855"
09:52:03,"0,359","0,00","26,855"
09:52:04,"0,361","0,00","26,855"
09:52:05,"0,362","0,00","26,855"
09:52:06,"0,363","2,40","26,855"
09:52:07,"0,365","0,00","26,855"
09:52:08,"0,366","0,00","26,855"
09:52:09,"0,367","0,00","26,855"
09:52:10,"0,369","0,00","26,855"
09:52:11,"0,370","5,30","26,855"
09:52:12,"0,371","0,00","26,855"
09:52:13,"0,373","4,10","26,855"
09:52:14,"0,374","2,10","26,855"
09:52:15,"0,375","2,90","26,855"
09:52:16,"0,376","4,10","26,855"
09:52:17,"0,377","5,30","26,855"
09:52:18,"0,379","0,00","26,855"
09:52:19,"0,380","2,20","26,855"
09:52:20,"0,381","0,00","26,855"
09:52:21,"0,383","4,50","26,855"
09:52:22,"0,384","3,50","26,855"
09:52:23,"0,385","2,80","26,855"
09:52:24,"0,386","0,00","26,855"
09:52:25,"0,387","0,00","26,855"
09:52:26,"0,389","3,70","26,855"
09:52:27,"0,390","0,00","26,855"
09:52:28,"0,391","0,00","26,309"
09:52:29,"0,393","3,50","26,855"
09:52:30,"0,394","0,00","26,855"
09:52:31,"0,395","0,00","26,855"
09:52:32,"0,396","2,60","26,855"
09:52:33,"0,397","3,70","26,855"
09:52:34,"0,399","4,70","26,855"
09:52:35,"0,400","7,60","26,855"
09:52:36,"0,401","4,40","26,855"
09:52:37,"0,402","9,00","26,855"
09:52:38,"0,404","3,50","26,855"
09:52:39,"0,405","2,80","26,855"
09:52:40,"0,406","3,70","26,855"
09:52:41,"0,407","4,70","26,855"
09:52:42,"0,409","3,10","26,855"
09:52:43,"0,410","3,10","26,855"
09:52:44,"0,411","0,00","26,855"
09:52:45,"0,412","2,80","26,855"
,,"3,29","26,846"
