Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
10:52:58,"0,431","0,00","26,910"
10:52:59,"0,433","0,00","26,910"
10:53:01,"0,435","12,00","26,910"
10:53:02,"0,436","5,00","26,910"
10:53:03,"0,438","3,90","26,910"
10:53:04,"0,439","7,80","26,910"
10:53:05,"0,440","5,00","26,910"
10:53:06,"0,442","0,00","26,910"
10:53:07,"0,443","6,60","26,910"
10:53:08,"0,445","4,70","26,910"
10:53:09,"0,446","9,10","26,910"
10:53:10,"0,448","7,90","26,910"
10:53:11,"0,449","3,40","26,910"
10:53:12,"0,451","0,00","26,910"
10:53:13,"0,452","0,00","26,910"
10:53:14,"0,453","0,00","26,910"
10:53:15,"0,455","0,00","26,910"
10:53:15,"0,456","0,00","26,910"
10:53:16,"0,458","3,10","26,910"
10:53:17,"0,459","2,20","26,910"
10:53:18,"0,461","6,40","26,910"
10:53:20,"0,462","0,00","26,910"
10:53:21,"0,463","0,00","26,910"
10:53:22,"0,465","0,00","26,910"
10:53:22,"0,466","0,00","26,910"
10:53:23,"0,467","0,00","26,910"
10:53:25,"0,468","0,00","26,910"
10:53:26,"0,470","0,00","26,910"
10:53:27,"0,471","0,00","26,910"
10:53:28,"0,472","0,00","26,910"
10:53:29,"0,473","0,00","26,910"
10:53:30,"0,475","0,00","26,910"
10:53:30,"0,476","0,00","26,910"
10:53:31,"0,477","0,00","26,910"
10:53:32,"0,478","0,00","26,910"
10:53:33,"0,479","0,00","26,910"
10:53:34,"0,480","2,00","26,910"
10:53:35,"0,482","2,90","26,910"
10:53:36,"0,483","5,80","26,910"
10:53:37,"0,485","3,50","26,910"
10:53:38,"0,486","2,90","26,910"
10:53:39,"0,488","7,10","26,910"
10:53:40,"0,489","7,00","26,910"
10:53:41,"0,490","0,00","26,910"
10:53:42,"0,491","0,00","26,910"
10:53:43,"0,492","4,30","26,910"
10:53:44,"0,494","0,00","26,910"
10:53:45,"0,495","0,00","26,910"
10:53:46,"0,496","3,30","26,910"
10:53:47,"0,497","3,10","26,910"
10:53:48,"0,499","0,00","26,910"
10:53:49,"0,500","4,50","26,910"
10:53:50,"0,501","13,10","26,910"
10:53:51,"0,502","8,60","26,910"
10:53:52,"0,504","7,10","26,910"
10:53:53,"0,505","0,00","26,910"
10:53:54,"0,506","4,00","26,910"
10:53:55,"0,508","0,00","26,910"
10:53:56,"0,509","0,00","26,910"
10:53:57,"0,510","3,80","26,910"
10:53:58,"0,511","2,00","26,910"
10:53:59,"0,513","0,00","26,910"
10:54:01,"0,514","0,00","26,910"
10:54:01,"0,515","2,20","26,910"
10:54:02,"0,516","1,70","26,910"
10:54:03,"0,518","0,00","26,910"
10:54:04,"0,519","0,00","26,910"
10:54:05,"0,520","3,80","26,910"
10:54:07,"0,522","0,00","26,364"
10:54:08,"0,523","0,00","26,910"
10:54:09,"0,524","0,00","26,910"
10:54:10,"0,525","0,00","26,910"
10:54:10,"0,526","3,50","26,910"
10:54:11,"0,528","3,70","26,910"
10:54:12,"0,529","0,00","26,910"
10:54:13,"0,530","3,50","26,910"
10:54:15,"0,532","3,30","26,910"
10:54:16,"0,533","2,60","26,910"
10:54:17,"0,534","0,00","26,910"
10:54:18,"0,535","4,00","26,910"
10:54:19,"0,537","2,10","26,910"
10:54:20,"0,538","3,10","26,910"
10:54:20,"0,539","0,00","26,910"
10:54:21,"0,540","11,90","26,910"
10:54:22,"0,541","6,40","26,910"
10:54:23,"0,543","4,00","26,910"
10:54:24,"0,544","2,30","26,910"
10:54:25,"0,545","3,30","26,910"
10:54:26,"0,546","0,00","26,910"
10:54:27,"0,548","6,20","26,910"
10:54:28,"0,549","1,90","26,910"
10:54:29,"0,550","2,30","26,910"
10:54:30,"0,551","3,40","26,910"
10:54:31,"0,553","3,50","26,910"
10:54:32,"0,554","3,80","26,910"
10:54:33,"0,555","3,80","26,910"
10:54:34,"0,556","4,30","26,910"
10:54:35,"0,558","4,00","26,910"
10:54:36,"0,559","0,00","26,910"
10:54:37,"0,560","3,80","26,910"
10:54:38,"0,561","0,00","26,910"
10:54:39,"0,563","0,00","26,910"
10:54:40,"0,564","2,50","26,910"
10:54:41,"0,565","0,00","26,910"
10:54:42,"0,566","1,90","26,910"
10:54:43,"0,567","0,00","26,910"
10:54:44,"0,569","5,80","26,910"
10:54:45,"0,570","3,40","26,910"
10:54:46,"0,571","8,60","26,910"
10:54:47,"0,572","3,70","26,910"
10:54:48,"0,573","3,50","26,910"
10:54:49,"0,575","3,50","26,910"
10:54:50,"0,576","4,20","26,910"
10:54:51,"0,577","8,30","26,910"
10:54:52,"0,579","1,80","26,910"
10:54:53,"0,580","9,70","26,910"
10:54:54,"0,581","4,70","26,910"
10:54:55,"0,582","4,30","26,910"
,,"3,40","26,935"
