Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
11:57:11,"1,084","25,90","26,691"
11:57:12,"1,088","16,60","26,723"
11:57:13,"1,093","6,10","26,723"
11:57:14,"1,098","2,50","26,723"
11:57:15,"1,102","0,00","26,723"
11:57:16,"1,107","0,00","26,723"
11:57:17,"1,109","3,50","26,848"
11:57:18,"1,118","0,00","26,723"
11:57:19,"1,123","0,00","26,723"
11:57:20,"1,127","0,00","26,723"
11:57:21,"1,132","0,00","26,723"
11:57:22,"1,137","0,00","26,723"
11:57:23,"1,141","0,00","26,723"
11:57:24,"1,146","0,00","26,723"
11:57:25,"1,152","18,70","26,723"
11:57:26,"1,156","5,30","26,723"
11:57:27,"1,162","9,00","26,723"
11:57:28,"1,166","14,20","26,723"
11:57:29,"1,171","26,60","26,691"
11:57:30,"1,175","4,00","26,723"
11:57:31,"1,180","8,60","26,723"
11:57:32,"1,185","7,10","26,723"
11:57:33,"1,189","6,60","26,723"
11:57:34,"1,194","0,00","26,723"
11:57:35,"1,199","36,30","26,723"
11:57:36,"1,204","15,30","26,723"
11:57:37,"1,209","6,80","26,848"
11:57:38,"1,214","14,20","26,723"
11:57:39,"1,218","12,00","26,723"
11:57:40,"1,223","19,00","26,723"
11:57:41,"1,228","12,40","26,723"
11:57:42,"1,232","0,00","26,848"
11:57:43,"1,237","0,00","26,848"
11:57:44,"1,242","0,00","26,848"
11:57:45,"1,247","0,00","26,848"
11:57:46,"1,251","8,60","26,723"
11:57:47,"1,256","15,70","26,723"
11:57:48,"1,261","6,20","26,723"
11:57:49,"1,265","8,00","26,723"
11:57:50,"1,270","8,30","26,723"
11:57:51,"1,274","8,00","26,723"
11:57:52,"1,279","9,50","26,723"
11:57:53,"1,284","4,00","26,723"
11:57:54,"1,288","8,00","26,723"
11:57:55,"1,292","7,10","26,723"
11:57:56,"1,297","0,00","26,848"
11:57:57,"1,302","0,00","26,848"
11:57:58,"1,304","6,80","26,848"
11:57:59,"1,312","0,00","26,848"
11:58:00,"1,317","0,00","26,848"
11:58:01,"1,321","0,00","26,848"
11:58:02,"1,326","0,00","26,848"
11:58:03,"1,331","3,70","26,848"
11:58:04,"1,335","16,60","26,723"
11:58:05,"1,340","0,00","26,848"
11:58:06,"1,344","0,00","26,848"
11:58:07,"1,349","0,00","26,848"
11:58:08,"1,353","0,00","26,723"
11:58:09,"1,358","0,00","26,848"
11:58:10,"1,363","0,00","26,848"
11:58:11,"1,368","0,00","26,848"
11:58:12,"1,372","0,00","26,848"
11:58:13,"1,377","2,50","26,848"
11:58:14,"1,381","0,00","26,848"
11:58:15,"1,385","0,00","26,848"
11:58:16,"1,390","0,00","26,723"
11:58:17,"1,395","19,90","26,848"
11:58:18,"1,400","3,50","26,848"
11:58:19,"1,405","0,00","26,848"
11:58:20,"1,409","13,60","26,723"
11:58:21,"1,414","7,10","26,848"
11:58:22,"1,418","7,10","26,848"
11:58:23,"1,423","11,40","26,723"
11:58:24,"1,428","11,50","26,848"
11:58:25,"1,432","7,60","26,723"
11:58:26,"1,437","0,00","26,723"
11:58:27,"1,442","0,00","26,848"
11:58:28,"1,447","3,30","26,848"
11:58:29,"1,452","0,00","26,848"
11:58:30,"1,456","0,00","26,848"
11:58:31,"1,461","3,30","26,848"
11:58:32,"1,466","0,00","26,848"
11:58:33,"1,471","0,00","26,848"
11:58:34,"1,475","0,00","26,848"
11:58:35,"1,480","4,00","26,848"
11:58:36,"1,482","1,80","26,848"
11:58:37,"1,487","0,00","26,848"
11:58:38,"1,491","2,90","26,848"
11:58:39,"1,496","4,30","26,848"
11:58:40,"1,501","8,00","26,848"
11:58:41,"1,505","11,70","26,848"
11:58:42,"1,509","5,40","26,848"
11:58:43,"1,514","4,00","26,848"
11:58:44,"1,519","7,20","26,848"
11:58:45,"1,523","12,40","26,848"
11:58:46,"1,528","7,40","26,848"
11:58:47,"1,532","6,60","26,848"
11:58:48,"1,537","11,90","26,848"
11:58:49,"1,542","0,00","26,848"
11:58:50,"1,546","0,00","26,848"
11:58:51,"1,551","0,00","26,848"
11:58:52,"1,555","5,00","26,848"
11:58:53,"1,560","4,70","26,848"
11:58:54,"1,565","4,50","26,848"
,,"3,47","26,770"
