Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
12:51:39,"0,567","7,60","28,617"
12:51:40,"0,569","4,70","28,461"
12:51:41,"0,571","7,20","28,617"
12:51:42,"0,573","5,50","28,617"
12:51:43,"0,575","5,00","28,461"
12:51:44,"0,577","12,60","28,617"
12:51:45,"0,580","0,00","28,461"
12:51:46,"0,582","0,00","28,461"
12:51:47,"0,591","3,10","28,071"
12:51:48,"0,593","0,00","28,492"
12:51:49,"0,595","0,00","28,492"
12:51:50,"0,598","0,00","28,461"
12:51:51,"0,600","0,00","28,461"
12:51:52,"0,608","0,00","28,492"
12:51:53,"0,610","0,00","28,492"
12:51:54,"0,614","9,00","28,617"
12:51:55,"0,616","0,00","28,492"
12:51:56,"0,618","0,00","28,492"
12:51:57,"0,620","0,00","28,492"
12:51:58,"0,623","0,00","28,492"
12:51:59,"0,625","0,00","28,461"
12:52:00,"0,627","0,00","28,492"
12:52:01,"0,629","0,00","28,492"
12:52:02,"0,631","0,00","28,492"
12:52:03,"0,634","0,00","28,492"
12:52:04,"0,636","11,70","28,617"
12:52:05,"0,638","10,00","28,617"
12:52:06,"0,640","4,50","28,617"
12:52:07,"0,642","5,70","28,617"
12:52:08,"0,644","8,50","28,617"
12:52:09,"0,647","9,50","28,617"
12:52:10,"0,649","0,00","28,461"
12:52:11,"0,651","3,30","28,071"
12:52:12,"0,653","8,30","28,617"
12:52:13,"0,655","11,70","28,617"
12:52:14,"0,658","6,80","28,617"
12:52:15,"0,660","8,30","28,617"
12:52:16,"0,662","3,50","28,617"
12:52:17,"0,664","10,70","28,617"
12:52:18,"0,666","3,10","28,617"
12:52:19,"0,669","5,70","28,617"
12:52:21,"0,671","3,50","28,617"
12:52:22,"0,673","6,30","28,617"
12:52:23,"0,676","3,10","28,617"
12:52:24,"0,678","6,30","28,617"
12:52:24,"0,679","3,40","28,617"
12:52:26,"0,682","2,80","28,617"
12:52:27,"0,684","0,00","28,617"
12:52:28,"0,687","0,00","28,617"
12:52:29,"0,689","7,60","28,617"
12:52:29,"0,690","9,00","28,617"
12:52:30,"0,693","4,50","28,617"
12:52:31,"0,695","12,00","28,617"
12:52:32,"0,697","5,20","28,617"
12:52:33,"0,699","10,30","28,617"
12:52:34,"0,701","10,30","28,617"
12:52:35,"0,704","3,50","28,617"
12:52:36,"0,706","9,50","28,071"
12:52:37,"0,708","6,00","28,617"
12:52:38,"0,710","10,80","28,071"
12:52:39,"0,712","3,80","28,071"
12:52:40,"0,714","5,20","28,617"
12:52:41,"0,716","4,70","28,617"
12:52:42,"0,719","3,40","28,617"
12:52:43,"0,721","3,50","28,071"
12:52:44,"0,723","6,10","28,617"
12:52:45,"0,725","6,00","28,617"
12:52:46,"0,728","4,50","28,617"
12:52:47,"0,730","9,30","28,617"
12:52:48,"0,732","11,90","28,617"
12:52:49,"0,734","5,70","28,617"
12:52:50,"0,736","3,20","28,617"
12:52:51,"0,738","3,30","28,617"
12:52:52,"0,741","0,00","28,461"
12:52:53,"0,743","4,10","28,461"
12:52:54,"0,745","1,80","28,461"
12:52:55,"0,747","0,00","28,461"
12:52:56,"0,749","0,00","28,461"
12:52:57,"0,752","3,30","28,461"
12:52:58,"0,754","2,10","28,492"
12:52:59,"0,756","0,00","28,492"
12:53:00,"0,758","0,00","28,492"
12:53:01,"0,760","0,00","28,492"
12:53:02,"0,762","0,00","28,492"
12:53:03,"0,765","0,00","28,617"
12:53:04,"0,767","0,00","28,492"
12:53:05,"0,769","0,00","28,617"
12:53:06,"0,771","0,00","28,617"
12:53:07,"0,773","0,00","28,617"
12:53:08,"0,776","3,80","28,492"
12:53:09,"0,778","0,00","28,617"
12:53:10,"0,780","0,00","28,617"
12:53:11,"0,783","0,00","28,617"
12:53:12,"0,785","0,00","28,617"
12:53:13,"0,788","0,00","28,617"
12:53:14,"0,790","0,00","28,617"
12:53:15,"0,793","1,90","28,617"
12:53:16,"0,795","0,00","28,617"
12:53:17,"0,797","0,00","28,617"
12:53:18,"0,799","2,90","28,617"
12:53:19,"0,802","0,00","28,617"
12:53:20,"0,804","0,00","28,617"
12:53:21,"0,806","0,00","28,617"
12:53:22,"0,808","0,00","28,617"
12:53:23,"0,811","0,00","28,617"
12:53:24,"0,813","0,00","28,492"
12:53:25,"0,816","0,00","28,617"
12:53:26,"0,818","7,10","28,492"
12:53:27,"0,820","2,90","28,492"
12:53:28,"0,823","0,00","28,492"
12:53:29,"0,825","0,00","28,492"
12:53:30,"0,828","0,00","28,492"
12:53:31,"0,830","0,00","28,492"
12:53:32,"0,832","0,00","28,617"
12:53:33,"0,834","5,00","28,492"
12:53:34,"0,837","0,00","28,492"
12:53:35,"0,839","0,00","28,617"
12:53:36,"0,841","0,00","28,617"
12:53:37,"0,843","0,00","28,617"
12:53:38,"0,846","0,00","28,617"
12:53:39,"0,848","0,00","28,617"
12:53:40,"0,850","0,00","28,617"
12:53:41,"0,852","0,00","28,617"
12:53:42,"0,854","0,00","28,617"
12:53:43,"0,856","0,00","28,617"
12:53:44,"0,859","0,00","28,617"
12:53:45,"0,861","7,40","28,617"
12:53:46,"0,863","6,30","28,617"
,,"3,23","28,568"
