Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
17:21:34,"0,530","0,00","28,520"
17:21:35,"0,532","0,00","28,645"
17:21:36,"0,534","0,00","28,488"
17:21:37,"0,535","0,00","28,520"
17:21:38,"0,537","6,20","28,520"
17:21:39,"0,538","0,00","28,520"
17:21:40,"0,540","0,00","28,520"
17:21:41,"0,542","0,00","28,520"
17:21:42,"0,543","2,50","28,520"
17:21:43,"0,545","4,40","28,520"
17:21:44,"0,546","0,00","28,520"
17:21:45,"0,548","3,80","28,520"
17:21:46,"0,549","0,00","28,520"
17:21:47,"0,551","0,00","28,520"
17:21:48,"0,553","0,00","28,645"
17:21:49,"0,554","0,00","28,520"
17:21:50,"0,556","3,00","28,520"
17:21:51,"0,557","0,00","28,645"
17:21:52,"0,559","0,00","28,645"
17:21:53,"0,561","0,00","28,645"
17:21:54,"0,562","0,00","28,645"
17:21:55,"0,564","3,50","28,645"
17:21:56,"0,565","3,00","28,645"
17:21:57,"0,567","0,00","28,645"
17:21:58,"0,568","0,00","28,645"
17:21:59,"0,570","2,60","28,645"
17:21:59,"0,571","0,00","28,645"
17:22:01,"0,573","1,70","28,645"
17:22:02,"0,575","0,00","28,645"
17:22:03,"0,576","0,00","28,645"
17:22:03,"0,578","3,80","28,645"
17:22:04,"0,579","0,00","28,645"
17:22:05,"0,581","10,00","28,645"
17:22:06,"0,582","2,60","28,645"
17:22:07,"0,584","0,00","28,645"
17:22:08,"0,585","0,00","28,645"
17:22:09,"0,587","0,00","28,488"
17:22:10,"0,588","2,30","28,520"
17:22:11,"0,590","0,00","28,520"
17:22:12,"0,592","4,70","28,520"
17:22:13,"0,593","0,00","28,645"
17:22:14,"0,595","3,40","28,645"
17:22:15,"0,596","3,80","28,520"
17:22:16,"0,598","3,80","28,645"
17:22:17,"0,599","0,00","28,520"
17:22:18,"0,601","0,00","28,645"
17:22:19,"0,603","0,00","28,645"
17:22:20,"0,604","0,00","28,645"
17:22:21,"0,606","0,00","28,645"
17:22:22,"0,607","0,00","28,645"
17:22:23,"0,608","0,00","28,645"
17:22:24,"0,610","5,50","28,645"
17:22:25,"0,612","0,00","28,645"
17:22:26,"0,613","8,60","28,645"
17:22:27,"0,615","4,70","28,645"
17:22:28,"0,616","6,80","28,645"
17:22:29,"0,618","4,00","28,645"
17:22:30,"0,619","0,00","28,645"
17:22:31,"0,621","0,00","28,645"
17:22:32,"0,622","2,10","28,488"
17:22:33,"0,624","0,00","28,520"
17:22:34,"0,626","0,00","28,520"
17:22:35,"0,627","0,00","28,488"
17:22:36,"0,629","0,00","28,488"
17:22:37,"0,630","4,00","28,520"
17:22:38,"0,632","0,00","28,645"
17:22:39,"0,634","0,00","28,520"
17:22:40,"0,635","0,00","28,520"
17:22:41,"0,637","2,70","28,520"
17:22:42,"0,638","3,10","28,645"
17:22:43,"0,640","0,00","28,520"
17:22:44,"0,641","0,00","28,520"
17:22:45,"0,643","0,00","28,645"
17:22:46,"0,645","0,00","28,645"
17:22:47,"0,646","0,00","28,645"
17:22:48,"0,648","0,00","28,645"
17:22:49,"0,649","0,00","28,645"
,,"2,27","28,585"
