Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
23:53:14,"0,307","3,50","29,176"
23:53:15,"0,309","2,70","29,176"
23:53:16,"0,310","3,10","29,176"
23:53:17,"0,312","5,50","29,176"
23:53:18,"0,313","11,70","29,176"
23:53:19,"0,314","4,50","29,176"
23:53:20,"0,316","0,00","29,176"
23:53:21,"0,317","13,30","29,176"
23:53:22,"0,318","6,80","29,176"
23:53:23,"0,320","2,70","29,176"
23:53:24,"0,321","0,00","29,176"
23:53:25,"0,322","0,00","29,176"
23:53:26,"0,324","3,50","29,176"
23:53:27,"0,325","4,10","29,176"
23:53:28,"0,326","4,70","29,176"
23:53:29,"0,328","4,60","29,176"
23:53:30,"0,329","0,00","29,176"
23:53:31,"0,330","5,00","29,176"
23:53:32,"0,332","2,30","29,176"
23:53:33,"0,333","0,00","29,176"
23:53:34,"0,335","3,20","29,176"
23:53:35,"0,336","6,20","29,176"
23:53:36,"0,337","0,00","29,176"
23:53:37,"0,339","2,50","29,176"
23:53:38,"0,340","4,70","29,176"
23:53:39,"0,341","6,60","29,176"
23:53:40,"0,343","5,20","29,176"
23:53:41,"0,344","3,10","29,176"
23:53:42,"0,345","6,00","29,176"
23:53:43,"0,347","1,30","29,176"
23:53:44,"0,348","0,00","29,176"
23:53:45,"0,349","3,80","29,176"
23:53:46,"0,351","2,00","29,176"
23:53:47,"0,352","0,00","29,176"
23:53:48,"0,353","4,20","29,176"
23:53:49,"0,355","3,20","29,176"
23:53:50,"0,356","0,00","29,176"
23:53:51,"0,358","1,30","29,176"
23:53:52,"0,359","0,00","29,176"
23:53:53,"0,360","0,00","29,176"
23:53:54,"0,361","0,00","29,176"
23:53:55,"0,363","2,50","29,176"
23:53:56,"0,364","0,00","29,176"
23:53:57,"0,365","3,20","29,176"
23:53:57,"0,367","3,10","29,176"
23:53:58,"0,368","3,50","29,176"
23:53:59,"0,369","3,20","29,176"
23:54:00,"0,371","2,20","29,176"
23:54:01,"0,372","4,30","29,176"
23:54:02,"0,374","1,50","29,176"
23:54:03,"0,375","3,50","29,176"
23:54:04,"0,376","8,00","29,176"
23:54:05,"0,378","0,00","29,176"
23:54:06,"0,379","1,40","29,176"
23:54:07,"0,380","0,00","29,176"
23:54:08,"0,382","0,00","29,176"
23:54:09,"0,383","2,90","29,176"
23:54:10,"0,384","2,50","29,176"
23:54:11,"0,386","8,70","29,176"
23:54:13,"0,387","7,10","29,176"
23:54:13,"0,388","3,20","29,176"
23:54:14,"0,390","3,70","29,176"
23:54:15,"0,391","6,50","29,176"
23:54:17,"0,392","3,00","29,176"
23:54:18,"0,394","2,40","29,176"
23:54:18,"0,395","3,70","29,176"
23:54:19,"0,397","3,50","29,176"
23:54:20,"0,398","2,40","29,176"
23:54:22,"0,399","11,10","29,176"
23:54:22,"0,401","2,40","29,176"
23:54:23,"0,402","2,40","29,176"
23:54:24,"0,403","5,20","29,176"
23:54:26,"0,405","5,20","29,176"
23:54:27,"0,406","4,90","29,176"
23:54:27,"0,407","3,20","29,176"
23:54:28,"0,409","2,90","29,176"
23:54:29,"0,410","0,00","29,176"
23:54:30,"0,411","0,00","29,176"
23:54:31,"0,413","0,00","29,176"
23:54:32,"0,414","0,00","29,176"
23:54:33,"0,415","0,00","29,176"
23:54:34,"0,417","3,00","29,176"
23:54:35,"0,418","1,90","29,176"
23:54:36,"0,419","2,60","29,176"
23:54:37,"0,421","3,50","29,176"
23:54:38,"0,422","0,00","29,176"
23:54:39,"0,424","3,10","29,176"
23:54:40,"0,425","2,40","29,176"
23:54:41,"0,426","0,00","29,176"
23:54:42,"0,428","3,50","29,176"
23:54:43,"0,429","2,70","29,176"
23:54:44,"0,430","7,10","29,176"
23:54:45,"0,432","2,40","29,176"
23:54:46,"0,433","3,40","29,176"
23:54:47,"0,434","6,60","29,176"
23:54:48,"0,436","7,40","29,176"
23:54:49,"0,437","6,40","29,176"
23:54:50,"0,438","3,50","29,176"
23:54:51,"0,440","1,90","29,176"
23:54:52,"0,441","0,00","28,630"
23:54:53,"0,443","0,00","29,176"
23:54:54,"0,444","3,20","29,176"
23:54:55,"0,445","2,70","29,176"
23:54:56,"0,446","5,80","29,176"
23:54:57,"0,448","0,00","29,176"
23:54:58,"0,449","0,00","29,176"
23:54:59,"0,451","5,00","29,176"
23:55:00,"0,452","0,00","29,176"
23:55:01,"0,453","0,00","29,176"
23:55:02,"0,455","0,00","29,176"
23:55:03,"0,456","3,20","29,176"
23:55:04,"0,457","2,50","29,176"
23:55:05,"0,459","0,00","29,176"
23:55:06,"0,460","0,00","29,176"
23:55:07,"0,461","2,10","29,176"
23:55:08,"0,463","0,00","29,176"
23:55:09,"0,464","0,00","29,176"
23:55:10,"0,466","2,10","29,176"
23:55:11,"0,467","0,00","29,176"
23:55:12,"0,468","0,00","28,630"
23:55:13,"0,470","0,00","28,630"
23:55:14,"0,471","0,00","28,630"
23:55:15,"0,472","0,00","29,176"
23:55:16,"0,474","3,70","29,176"
23:55:17,"0,475","2,70","29,176"
23:55:18,"0,476","7,10","29,176"
23:55:19,"0,477","6,40","29,176"
23:55:20,"0,479","8,30","29,176"
23:55:21,"0,480","3,80","29,176"
23:55:22,"0,481","3,70","29,176"
23:55:23,"0,483","0,00","29,176"
23:55:24,"0,484","0,00","29,176"
23:55:25,"0,485","0,00","28,630"
23:55:26,"0,486","0,00","29,176"
23:55:27,"0,487","0,00","29,176"
23:55:28,"0,488","0,00","29,176"
23:55:29,"0,489","0,00","29,176"
23:55:30,"0,491","0,00","29,176"
23:55:31,"0,492","2,70","29,176"
23:55:32,"0,493","6,60","29,176"
23:55:33,"0,494","5,80","29,176"
23:55:34,"0,495","5,20","29,176"
23:55:35,"0,497","10,50","29,176"
23:55:36,"0,498","6,40","29,176"
23:55:37,"0,499","6,00","29,176"
23:55:38,"0,500","9,30","29,176"
23:55:39,"0,501","0,00","29,176"
23:55:40,"0,502","0,00","29,176"
23:55:41,"0,504","0,00","28,630"
23:55:42,"0,505","7,10","29,176"
23:55:43,"0,506","4,10","29,176"
23:55:44,"0,507","6,20","29,176"
23:55:45,"0,508","6,60","29,176"
23:55:46,"0,510","4,00","29,176"
23:55:47,"0,511","0,00","29,176"
23:55:48,"0,512","0,00","28,630"
23:55:49,"0,513","0,00","29,176"
23:55:50,"0,514","2,60","29,176"
23:55:51,"0,515","3,70","29,176"
23:55:52,"0,516","2,30","29,176"
23:55:53,"0,517","2,50","29,176"
23:55:54,"0,519","2,90","29,176"
23:55:55,"0,520","3,40","29,176"
23:55:56,"0,521","1,40","29,176"
23:55:57,"0,522","3,10","29,176"
23:55:58,"0,523","1,90","29,176"
23:55:59,"0,524","2,90","29,176"
23:56:00,"0,525","4,70","29,176"
23:56:01,"0,527","11,40","29,176"
23:56:02,"0,528","4,30","29,176"
23:56:03,"0,529","2,00","29,176"
23:56:04,"0,530","8,30","29,176"
23:56:05,"0,531","8,70","29,176"
23:56:06,"0,532","5,70","29,176"
23:56:07,"0,534","5,10","29,176"
23:56:08,"0,535","3,40","29,176"
23:56:09,"0,536","1,60","29,176"
23:56:10,"0,537","7,60","29,176"
23:56:11,"0,538","3,40","29,176"
23:56:12,"0,539","3,00","29,176"
23:56:13,"0,541","3,60","29,176"
23:56:14,"0,542","0,00","29,176"
23:56:15,"0,543","0,00","29,176"
23:56:16,"0,544","6,20","29,176"
23:56:17,"0,545","0,00","29,176"
23:56:18,"0,546","2,40","29,176"
23:56:19,"0,547","1,90","29,176"
23:56:20,"0,549","2,30","29,176"
23:56:21,"0,550","0,00","29,176"
23:56:22,"0,551","3,30","29,176"
23:56:23,"0,552","4,00","29,176"
23:56:24,"0,553","5,00","29,176"
23:56:25,"0,554","3,50","29,176"
23:56:26,"0,555","2,70","29,176"
23:56:27,"0,557","4,40","29,176"
23:56:28,"0,558","6,00","29,176"
23:56:29,"0,559","2,40","29,176"
23:56:30,"0,560","0,00","29,176"
23:56:31,"0,561","0,00","29,176"
,,"3,61","29,158"
