Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
22:54:14,"0,000","1,50","26,168"
22:54:15,"0,123","0,00","25,622"
22:54:16,"0,124","3,40","26,168"
22:54:17,"0,126","0,00","25,622"
22:54:18,"0,127","7,10","26,168"
22:54:19,"0,129","0,00","26,168"
22:54:20,"0,130","3,20","26,168"
22:54:21,"0,131","3,00","26,168"
22:54:22,"0,133","2,10","26,168"
22:54:23,"0,134","5,90","26,168"
22:54:24,"0,136","0,00","26,168"
22:54:25,"0,137","2,20","26,168"
22:54:26,"0,139","4,50","26,168"
22:54:27,"0,140","3,40","26,168"
22:54:28,"0,141","5,20","26,168"
22:54:29,"0,143","7,10","26,168"
22:54:30,"0,145","5,90","26,168"
22:54:30,"0,146","2,70","26,168"
22:54:31,"0,148","4,70","26,168"
22:54:32,"0,149","0,00","26,168"
22:54:33,"0,151","0,00","26,168"
22:54:34,"0,152","3,50","26,168"
22:54:35,"0,154","0,00","26,168"
22:54:37,"0,155","0,00","26,168"
22:54:38,"0,156","0,00","26,168"
22:54:38,"0,158","0,00","26,168"
22:54:40,"0,159","3,40","26,168"
22:54:41,"0,161","4,50","26,168"
22:54:42,"0,163","2,70","26,168"
22:54:43,"0,164","5,90","26,168"
22:54:44,"0,165","3,70","26,168"
22:54:45,"0,167","7,40","26,168"
22:54:46,"0,168","3,80","26,168"
22:54:47,"0,169","0,00","26,168"
22:54:47,"0,171","2,10","26,168"
22:54:48,"0,172","0,00","26,168"
22:54:49,"0,174","3,50","26,168"
22:54:50,"0,175","0,00","26,168"
22:54:51,"0,177","0,00","26,168"
22:54:52,"0,178","0,00","26,168"
22:54:53,"0,180","2,80","26,168"
22:54:54,"0,181","0,00","26,168"
22:54:55,"0,182","0,00","26,168"
22:54:56,"0,184","9,50","26,168"
22:54:57,"0,185","0,00","26,168"
22:54:58,"0,187","0,00","26,168"
22:54:59,"0,188","0,00","26,168"
22:55:00,"0,190","0,00","26,168"
22:55:01,"0,191","0,00","26,168"
22:55:02,"0,193","0,00","26,168"
22:55:03,"0,194","0,00","26,168"
22:55:04,"0,195","2,40","26,168"
22:55:05,"0,197","5,80","26,168"
22:55:06,"0,198","4,70","26,168"
22:55:07,"0,200","2,50","26,168"
22:55:08,"0,201","4,80","26,168"
22:55:09,"0,203","2,30","26,168"
22:55:10,"0,204","5,10","26,168"
22:55:11,"0,206","0,00","26,168"
22:55:12,"0,207","5,70","26,168"
22:55:13,"0,209","7,60","26,168"
22:55:14,"0,210","5,00","26,168"
22:55:15,"0,211","3,80","26,168"
22:55:16,"0,213","0,00","26,168"
22:55:17,"0,214","0,00","26,168"
22:55:18,"0,216","1,90","25,622"
22:55:19,"0,217","0,00","26,168"
22:55:20,"0,218","3,70","26,168"
22:55:21,"0,219","0,00","26,168"
22:55:22,"0,221","2,50","26,168"
22:55:23,"0,222","7,10","26,168"
22:55:24,"0,223","7,40","26,168"
22:55:25,"0,224","2,60","26,168"
22:55:26,"0,226","8,50","26,168"
22:55:27,"0,227","3,20","26,168"
22:55:28,"0,228","0,00","26,168"
22:55:29,"0,230","0,00","26,168"
22:55:30,"0,231","0,00","26,168"
22:55:31,"0,232","2,70","26,168"
22:55:32,"0,233","2,60","26,168"
22:55:33,"0,235","0,00","26,168"
22:55:34,"0,236","0,00","26,168"
22:55:35,"0,238","0,00","26,168"
22:55:36,"0,239","0,00","26,168"
22:55:37,"0,240","2,60","26,168"
22:55:38,"0,241","9,00","26,168"
22:55:39,"0,243","3,00","26,168"
22:55:40,"0,244","2,70","26,168"
22:55:41,"0,245","7,50","26,168"
22:55:42,"0,246","3,20","26,168"
22:55:43,"0,248","5,00","26,168"
22:55:44,"0,249","0,00","26,168"
22:55:45,"0,250","2,40","26,168"
22:55:46,"0,251","3,40","26,168"
22:55:47,"0,252","4,00","26,168"
22:55:48,"0,254","4,70","26,168"
22:55:49,"0,255","9,80","26,168"
22:55:50,"0,256","0,00","26,168"
22:55:51,"0,258","0,00","26,168"
22:55:52,"0,259","0,00","26,168"
