Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
23:42:07,"0,257","3,80","27,383"
23:42:08,"0,258","2,20","27,383"
23:42:09,"0,259","2,70","27,383"
23:42:10,"0,260","3,50","27,383"
23:42:11,"0,261","2,40","27,383"
23:42:12,"0,263","2,70","27,383"
23:42:13,"0,264","0,00","27,383"
23:42:14,"0,265","2,10","26,837"
23:42:15,"0,267","0,00","27,383"
23:42:16,"0,268","1,80","27,383"
23:42:17,"0,269","0,00","27,383"
23:42:18,"0,270","0,00","27,383"
23:42:19,"0,271","2,50","27,383"
23:42:20,"0,272","10,00","27,383"
23:42:21,"0,273","5,20","27,383"
23:42:22,"0,274","4,40","27,383"
23:42:23,"0,276","4,10","27,383"
23:42:24,"0,277","9,80","27,383"
23:42:25,"0,278","3,10","27,383"
23:42:26,"0,279","1,50","27,383"
23:42:27,"0,280","8,00","27,383"
23:42:28,"0,281","5,30","27,383"
23:42:29,"0,283","5,70","27,383"
23:42:30,"0,284","7,40","27,383"
23:42:31,"0,285","3,00","27,383"
23:42:32,"0,286","10,50","27,383"
23:42:33,"0,287","5,10","27,383"
23:42:34,"0,288","7,10","27,383"
23:42:35,"0,289","4,80","27,383"
23:42:36,"0,291","2,50","27,383"
23:42:37,"0,292","6,60","27,383"
23:42:38,"0,293","6,60","27,383"
23:42:39,"0,294","2,30","27,383"
23:42:40,"0,295","11,10","27,383"
23:42:41,"0,296","4,50","27,383"
23:42:42,"0,298","0,00","27,383"
23:42:43,"0,299","0,00","27,383"
23:42:44,"0,300","3,00","27,383"
23:42:45,"0,301","0,00","27,383"
23:42:46,"0,302","0,00","27,383"
23:42:47,"0,304","2,60","27,383"
23:42:48,"0,305","2,70","27,383"
23:42:49,"0,306","0,00","27,383"
23:42:50,"0,307","3,50","26,837"
23:42:51,"0,308","0,00","27,383"
23:42:52,"0,310","0,00","27,383"
23:42:53,"0,311","2,70","27,383"
23:42:54,"0,313","2,20","27,383"
23:42:55,"0,314","0,00","27,383"
23:42:56,"0,315","4,70","27,383"
23:42:57,"0,317","1,80","27,383"
23:42:58,"0,318","0,00","27,383"
23:42:59,"0,319","2,70","27,383"
23:43:00,"0,321","4,10","27,383"
23:43:01,"0,322","4,70","27,383"
23:43:02,"0,323","3,50","27,383"
23:43:03,"0,325","3,80","27,383"
23:43:04,"0,326","4,00","27,383"
23:43:05,"0,327","0,00","27,383"
23:43:06,"0,329","5,80","27,383"
23:43:07,"0,330","5,50","27,383"
23:43:08,"0,331","0,00","27,383"
23:43:09,"0,333","0,00","27,383"
23:43:10,"0,334","3,30","27,383"
23:43:11,"0,336","3,30","27,383"
23:43:12,"0,337","0,00","27,383"
23:43:13,"0,338","2,30","27,383"
23:43:14,"0,340","0,00","27,383"
23:43:15,"0,341","2,00","27,383"
23:43:16,"0,342","2,60","26,837"
23:43:17,"0,344","0,00","27,383"
23:43:18,"0,345","0,00","27,383"
23:43:19,"0,346","2,30","27,383"
23:43:20,"0,348","4,20","27,383"
23:43:21,"0,349","5,30","27,383"
23:43:22,"0,350","2,00","27,383"
23:43:23,"0,351","3,20","27,383"
23:43:24,"0,353","1,40","27,383"
23:43:25,"0,354","5,50","27,383"
23:43:26,"0,355","13,30","27,383"
23:43:27,"0,357","3,30","27,383"
23:43:28,"0,358","0,00","27,383"
23:43:29,"0,360","5,50","27,383"
23:43:30,"0,361","2,30","27,383"
23:43:31,"0,362","8,60","27,383"
23:43:32,"0,364","2,30","27,383"
23:43:33,"0,365","0,00","27,383"
23:43:34,"0,366","8,30","27,383"
23:43:35,"0,368","4,20","27,383"
23:43:36,"0,369","6,80","27,383"
23:43:37,"0,371","11,70","27,383"
23:43:38,"0,372","4,50","27,383"
23:43:39,"0,373","2,70","27,383"
23:43:40,"0,375","2,20","27,383"
23:43:41,"0,376","0,00","27,383"
23:43:42,"0,377","3,50","27,383"
23:43:43,"0,379","2,60","27,383"
23:43:44,"0,380","0,00","27,383"
23:43:45,"0,381","7,10","27,383"
23:43:46,"0,383","2,00","27,383"
23:43:47,"0,384","2,20","27,383"
23:43:48,"0,385","4,70","27,383"
23:43:49,"0,387","5,30","27,383"
23:43:50,"0,388","0,00","27,383"
23:43:51,"0,389","3,10","27,383"
23:43:52,"0,391","0,00","27,383"
23:43:53,"0,392","0,00","27,383"
23:43:54,"0,393","0,00","26,837"
23:43:55,"0,395","4,00","27,383"
23:43:56,"0,396","0,00","27,383"
23:43:57,"0,398","0,00","27,383"
23:43:58,"0,399","3,50","27,383"
23:43:59,"0,400","2,40","27,383"
23:44:00,"0,401","3,50","27,383"
23:44:01,"0,403","4,00","27,383"
23:44:02,"0,404","0,00","27,383"
23:44:03,"0,406","0,00","27,383"
23:44:04,"0,407","2,60","27,383"
23:44:05,"0,408","3,50","27,383"
23:44:06,"0,410","2,60","27,383"
23:44:07,"0,411","2,10","27,383"
23:44:08,"0,412","4,40","27,383"
23:44:09,"0,414","6,90","27,383"
23:44:10,"0,415","2,20","27,383"
23:44:11,"0,416","2,40","27,383"
23:44:12,"0,418","0,00","27,383"
23:44:13,"0,419","0,00","27,383"
23:44:14,"0,420","6,60","27,383"
23:44:15,"0,422","5,20","27,383"
23:44:16,"0,423","3,20","27,383"
23:44:17,"0,425","4,70","27,383"
23:44:18,"0,426","8,30","27,383"
23:44:19,"0,427","3,00","27,383"
23:44:20,"0,429","0,00","27,383"
23:44:21,"0,430","8,30","27,383"
23:44:22,"0,431","0,00","27,383"
23:44:23,"0,432","0,00","27,383"
23:44:24,"0,434","0,00","27,383"
23:44:25,"0,435","5,50","27,383"
23:44:26,"0,437","0,00","27,383"
23:44:27,"0,438","3,10","27,383"
23:44:28,"0,439","2,50","27,383"
23:44:29,"0,441","0,00","27,383"
23:44:30,"0,442","0,00","27,383"
23:44:31,"0,443","0,00","27,383"
23:44:31,"0,445","1,90","27,383"
23:44:32,"0,446","7,60","27,383"
23:44:33,"0,447","4,00","27,383"
23:44:34,"0,449","2,10","27,383"
23:44:35,"0,450","9,50","27,383"
23:44:36,"0,451","5,20","27,383"
23:44:37,"0,453","2,40","27,383"
23:44:38,"0,454","0,00","27,383"
23:44:39,"0,455","5,80","27,383"
23:44:40,"0,457","4,50","27,383"
23:44:41,"0,458","6,20","27,383"
23:44:42,"0,460","2,30","27,383"
23:44:43,"0,461","6,20","27,383"
23:44:44,"0,462","3,90","27,383"
23:44:45,"0,464","3,70","27,383"
23:44:46,"0,465","5,00","27,383"
23:44:47,"0,466","3,80","27,383"
23:44:48,"0,468","4,80","27,383"
23:44:49,"0,469","16,60","27,383"
23:44:50,"0,470","5,00","27,383"
23:44:51,"0,472","11,10","27,383"
23:44:52,"0,473","6,60","27,383"
23:44:53,"0,474","6,40","27,383"
23:44:54,"0,476","3,70","27,383"
23:44:55,"0,477","1,60","27,383"
23:44:56,"0,478","4,10","27,383"
23:44:57,"0,480","0,00","27,383"
23:44:58,"0,481","2,20","27,383"
23:44:59,"0,482","0,00","26,837"
23:45:00,"0,483","0,00","27,383"
23:45:01,"0,484","0,00","27,383"
23:45:02,"0,485","0,00","27,383"
23:45:03,"0,486","0,00","27,383"
23:45:04,"0,487","0,00","27,383"
23:45:05,"0,489","3,50","27,383"
23:45:06,"0,490","3,80","27,383"
23:45:07,"0,491","2,70","27,383"
23:45:08,"0,492","5,40","27,383"
23:45:09,"0,493","11,10","27,383"
23:45:10,"0,494","3,70","27,383"
23:45:11,"0,496","3,60","27,383"
23:45:12,"0,497","0,00","27,383"
23:45:13,"0,498","0,00","27,383"
23:45:14,"0,499","0,00","27,383"
23:45:15,"0,501","2,10","27,383"
23:45:16,"0,502","0,00","27,383"
23:45:17,"0,503","0,00","27,383"
23:45:18,"0,504","1,90","27,383"
23:45:19,"0,505","0,00","27,383"
23:45:20,"0,506","0,00","27,383"
23:45:21,"0,508","0,00","27,383"
23:45:22,"0,509","0,00","27,383"
23:45:23,"0,510","0,00","27,383"
23:45:24,"0,511","2,30","27,383"
23:45:25,"0,512","0,00","27,383"
23:45:26,"0,513","3,70","27,383"
23:45:27,"0,514","3,50","27,383"
23:45:28,"0,515","2,30","27,383"
23:45:29,"0,517","3,40","27,383"
23:45:30,"0,518","3,00","27,383"
23:45:31,"0,519","5,20","27,383"
23:45:32,"0,520","11,10","27,383"
23:45:33,"0,521","2,40","27,383"
23:45:34,"0,522","2,80","27,383"
23:45:35,"0,523","5,50","27,383"
23:45:36,"0,525","7,60","27,383"
23:45:37,"0,526","3,70","27,383"
23:45:38,"0,527","3,00","27,383"
23:45:39,"0,528","7,40","27,383"
23:45:40,"0,529","4,00","27,383"
23:45:41,"0,530","0,00","27,383"
23:45:42,"0,532","1,30","27,383"
23:45:43,"0,533","7,60","27,383"
23:45:44,"0,534","8,60","27,383"
23:45:45,"0,535","2,60","27,383"
23:45:46,"0,536","4,10","27,383"
23:45:47,"0,537","0,00","26,837"
23:45:48,"0,538","0,00","27,383"
23:45:49,"0,540","0,00","27,383"
23:45:50,"0,541","2,40","27,383"
23:45:51,"0,542","0,00","27,383"
23:45:52,"0,543","0,00","27,383"
23:45:53,"0,544","0,00","27,383"
23:45:54,"0,545","2,40","27,383"
23:45:55,"0,547","0,00","27,383"
23:45:56,"0,548","0,00","27,383"
23:45:57,"0,549","0,00","27,383"
23:45:58,"0,550","0,00","27,383"
23:45:59,"0,551","2,60","27,383"
23:46:00,"0,552","2,50","27,383"
23:46:01,"0,553","5,20","27,383"
23:46:02,"0,554","7,10","27,383"
23:46:03,"0,555","3,70","27,383"
23:46:04,"0,557","17,30","27,383"
23:46:05,"0,558","0,00","27,383"
23:46:06,"0,559","4,00","27,383"
23:46:07,"0,560","2,30","27,383"
23:46:08,"0,561","0,00","27,383"
,,"3,48","27,370"
