Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
18:17:07,"0,000","0,00","28,250"
18:17:08,"0,004","34,10","28,613"
18:17:09,"0,186","0,00","28,586"
18:17:10,"0,188","0,00","28,586"
18:17:11,"0,190","0,00","28,586"
18:17:12,"0,192","0,00","28,586"
18:17:13,"0,192","0,00","28,586"
18:17:14,"0,193","5,30","28,586"
18:17:15,"0,195","3,80","28,586"
18:17:16,"0,197","3,20","28,586"
18:17:17,"0,197","0,00","28,586"
18:17:18,"0,201","0,00","28,586"
18:17:19,"0,202","0,00","28,586"
18:17:20,"0,205","0,00","28,586"
18:17:21,"0,206","0,00","28,586"
18:17:22,"0,206","2,80","28,586"
18:17:23,"0,208","3,70","28,523"
18:17:24,"0,211","0,00","28,492"
18:17:25,"0,213","0,00","28,492"
18:17:26,"0,214","0,00","28,496"
18:17:27,"0,216","0,00","28,527"
18:17:28,"0,216","0,00","28,496"
18:17:29,"0,217","0,00","28,527"
18:17:30,"0,219","0,00","28,527"
18:17:31,"0,221","0,00","28,496"
18:17:32,"0,222","0,00","28,496"
18:17:33,"0,224","0,00","28,496"
18:17:34,"0,226","0,00","28,496"
18:17:35,"0,226","0,00","28,527"
18:17:36,"0,228","0,00","28,527"
18:17:37,"0,230","0,00","28,496"
18:17:38,"0,232","0,00","28,496"
18:17:39,"0,233","0,00","28,496"
18:17:40,"0,233","0,00","28,527"
18:17:41,"0,233","0,00","28,527"
18:17:42,"0,236","0,00","28,496"
18:17:43,"0,239","0,00","28,496"
18:17:44,"0,240","0,00","28,496"
18:17:45,"0,242","0,00","28,496"
18:17:46,"0,244","4,50","28,496"
18:17:47,"0,244","0,00","28,496"
18:17:48,"0,246","0,00","28,527"
18:17:49,"0,247","0,00","28,527"
18:17:50,"0,247","0,00","28,652"
18:17:51,"0,248","0,00","28,652"
18:17:52,"0,250","2,40","28,652"
18:17:53,"0,250","0,00","28,652"
18:17:54,"0,254","0,00","28,652"
18:17:55,"0,254","0,00","28,652"
18:17:56,"0,255","0,00","28,652"
18:17:57,"0,255","0,00","28,652"
18:17:58,"0,257","0,00","28,652"
18:17:59,"0,261","0,00","28,527"
18:18:00,"0,263","0,00","28,652"
18:18:01,"0,265","0,00","28,652"
18:18:02,"0,265","0,00","28,652"
18:18:03,"0,266","0,00","28,652"
18:18:04,"0,268","3,00","28,652"
18:18:05,"0,268","2,80","28,652"
18:18:06,"0,270","3,70","28,652"
18:18:07,"0,272","0,00","28,652"
18:18:08,"0,273","3,50","28,652"
18:18:09,"0,275","4,70","28,652"
18:18:10,"0,277","8,30","28,652"
18:18:11,"0,280","6,10","28,652"
18:18:12,"0,284","4,30","28,652"
18:18:13,"0,285","7,10","28,652"
18:18:14,"0,287","2,40","28,652"
18:18:15,"0,287","0,00","28,496"
18:18:16,"0,289","0,00","28,496"
18:18:16,"0,291","0,00","28,496"
18:18:17,"0,292","0,00","28,496"
18:18:18,"0,292","0,00","28,496"
18:18:19,"0,294","0,00","28,496"
18:18:20,"0,296","0,00","28,496"
18:18:21,"0,298","0,00","28,496"
18:18:22,"0,300","0,00","28,496"
18:18:23,"0,303","0,00","28,496"
18:18:24,"0,305","0,00","28,496"
18:18:25,"0,307","0,00","28,496"
18:18:26,"0,309","0,00","28,496"
18:18:27,"0,311","0,00","28,496"
18:18:28,"0,313","0,00","28,496"
18:18:29,"0,315","0,00","28,496"
18:18:30,"0,315","0,00","28,496"
18:18:31,"0,316","0,00","28,496"
18:18:32,"0,320","3,70","28,496"
18:18:33,"0,320","7,60","28,496"
18:18:34,"0,324","4,10","28,496"
18:18:35,"0,326","4,60","28,496"
18:18:36,"0,328","0,00","28,496"
18:18:37,"0,328","0,00","28,496"
18:18:38,"0,329","0,00","28,496"
18:18:39,"0,329","0,00","28,496"
18:18:40,"0,331","0,00","28,496"
18:18:41,"0,331","0,00","28,496"
18:18:42,"0,332","0,00","28,496"
18:18:43,"0,334","0,00","28,527"
18:18:44,"0,336","0,00","28,527"
18:18:45,"0,338","0,00","28,527"
18:18:46,"0,342","0,00","28,527"
18:18:47,"0,344","0,00","28,527"
18:18:48,"0,344","5,00","28,527"
18:18:49,"0,345","0,00","28,527"
18:18:50,"0,347","0,00","28,527"
18:18:51,"0,347","0,00","28,527"
18:18:52,"0,350","0,00","28,652"
18:18:53,"0,353","0,00","28,652"
18:18:54,"0,355","0,00","28,527"
18:18:55,"0,358","0,00","28,652"
18:18:56,"0,360","0,00","28,652"
18:18:57,"0,362","0,00","28,652"
18:18:58,"0,364","2,90","28,652"
18:18:59,"0,364","0,00","28,527"
18:19:00,"0,365","0,00","28,652"
18:19:01,"0,367","0,00","28,652"
18:19:02,"0,369","0,00","28,652"
18:19:03,"0,369","0,00","28,652"
18:19:04,"0,369","0,00","28,652"
18:19:05,"0,373","0,00","28,652"
18:19:06,"0,376","3,20","28,652"
18:19:07,"0,378","0,00","28,652"
18:19:08,"0,378","0,00","28,652"
18:19:09,"0,380","3,00","28,652"
18:19:10,"0,380","0,00","28,652"
18:19:11,"0,384","0,00","28,652"
18:19:12,"0,385","0,00","28,652"
18:19:13,"0,387","0,00","28,652"
18:19:14,"0,387","2,60","28,652"
18:19:15,"0,389","0,00","28,652"
18:19:16,"0,389","0,00","28,652"
18:19:17,"0,390","2,50","28,652"
18:19:18,"0,394","6,20","28,652"
18:19:19,"0,394","8,60","28,652"
18:19:20,"0,396","13,00","28,652"
18:19:21,"0,398","8,00","28,652"
18:19:22,"0,400","12,20","28,652"
18:19:23,"0,401","10,00","28,652"
18:19:24,"0,401","4,10","28,652"
18:19:25,"0,405","3,80","28,106"
18:19:26,"0,407","0,00","28,106"
18:19:27,"0,409","2,80","28,496"
18:19:28,"0,411","0,00","28,496"
18:19:29,"0,415","0,00","28,496"
18:19:30,"0,415","3,00","28,496"
18:19:31,"0,417","0,00","28,496"
18:19:32,"0,418","0,00","28,496"
18:19:33,"0,420","0,00","28,496"
18:19:34,"0,420","0,00","28,496"
18:19:34,"0,424","0,00","28,496"
18:19:35,"0,428","0,00","28,496"
18:19:36,"0,428","2,90","28,496"
18:19:37,"0,430","0,00","28,496"
18:19:38,"0,432","0,00","28,496"
18:19:39,"0,433","2,90","28,496"
18:19:40,"0,435","0,00","28,496"
18:19:41,"0,435","0,00","28,496"
18:19:42,"0,437","0,00","28,496"
18:19:43,"0,439","0,00","28,496"
18:19:44,"0,441","0,00","28,496"
18:19:45,"0,441","3,80","28,496"
18:19:46,"0,444","0,00","28,496"
18:19:47,"0,444","4,70","28,496"
18:19:48,"0,444","0,00","28,496"
18:19:49,"0,445","3,50","28,496"
18:19:50,"0,447","0,00","28,496"
18:19:51,"0,447","4,00","28,496"
18:19:52,"0,451","0,00","28,496"
18:19:53,"0,455","0,00","28,496"
18:19:54,"0,457","0,00","28,496"
18:19:55,"0,457","0,00","28,496"
18:19:56,"0,459","0,00","28,496"
18:19:57,"0,460","0,00","28,496"
18:19:58,"0,462","0,00","28,496"
18:19:59,"0,466","3,70","28,496"
18:20:00,"0,466","0,00","28,496"
18:20:01,"0,466","0,00","28,496"
18:20:02,"0,468","0,00","28,527"
18:20:03,"0,469","3,90","28,496"
18:20:04,"0,469","0,00","28,496"
18:20:05,"0,471","0,00","28,496"
18:20:06,"0,473","0,00","28,496"
18:20:07,"0,474","0,00","28,496"
18:20:08,"0,476","0,00","28,496"
18:20:09,"0,478","1,40","28,496"
18:20:10,"0,480","0,00","28,496"
18:20:11,"0,484","0,00","28,496"
18:20:12,"0,484","0,00","28,527"
18:20:13,"0,486","0,00","28,527"
18:20:14,"0,488","0,00","28,527"
18:20:15,"0,490","0,00","28,496"
18:20:16,"0,494","0,00","28,496"
18:20:17,"0,495","0,00","28,496"
18:20:18,"0,495","0,00","28,527"
18:20:19,"0,495","0,00","28,496"
18:20:20,"0,499","3,80","28,496"
18:20:21,"0,499","0,00","28,496"
18:20:22,"0,502","0,00","28,496"
18:20:23,"0,504","0,00","28,496"
18:20:24,"0,504","0,00","28,496"
18:20:25,"0,506","2,20","28,527"
