Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
17:59:42,"0,000","1,80","28,273"
17:59:43,"0,182","2,30","28,563"
17:59:44,"0,191","0,00","28,563"
17:59:45,"0,197","0,00","28,563"
17:59:46,"0,204","0,00","28,563"
17:59:47,"0,210","2,80","28,563"
17:59:48,"0,217","2,40","28,563"
17:59:49,"0,223","0,00","28,563"
17:59:50,"0,230","5,00","28,563"
17:59:51,"0,236","6,20","28,563"
17:59:52,"0,243","0,00","28,563"
17:59:53,"0,249","0,00","28,563"
17:59:54,"0,256","0,00","28,563"
17:59:55,"0,262","0,00","28,563"
17:59:56,"0,268","0,00","28,563"
17:59:57,"0,275","0,00","28,563"
17:59:58,"0,281","0,00","28,594"
17:59:59,"0,288","0,00","28,625"
18:00:00,"0,295","0,00","28,469"
18:00:01,"0,301","5,70","28,469"
18:00:02,"0,308","0,00","28,469"
18:00:03,"0,314","0,00","28,469"
18:00:03,"0,321","0,00","28,500"
18:00:04,"0,327","0,00","28,500"
18:00:05,"0,334","0,00","28,500"
18:00:06,"0,340","0,00","28,500"
18:00:07,"0,347","0,00","28,500"
18:00:08,"0,353","0,00","28,500"
18:00:09,"0,359","0,00","28,625"
18:00:10,"0,363","0,00","28,469"
18:00:11,"0,372","0,00","28,625"
18:00:12,"0,379","3,80","28,625"
18:00:13,"0,382","3,40","28,625"
18:00:14,"0,392","0,00","28,625"
18:00:15,"0,395","4,50","28,625"
18:00:16,"0,401","0,00","28,625"
18:00:17,"0,408","1,50","28,625"
18:00:18,"0,414","1,20","28,625"
18:00:19,"0,421","1,20","28,625"
18:00:20,"0,427","3,20","28,625"
18:00:21,"0,433","9,00","28,625"
18:00:22,"0,440","0,00","28,625"
18:00:23,"0,446","6,40","28,625"
18:00:24,"0,453","0,00","28,079"
18:00:25,"0,459","0,00","28,079"
18:00:26,"0,466","0,00","28,079"
18:00:27,"0,472","0,00","28,469"
18:00:28,"0,478","0,00","28,469"
18:00:29,"0,485","3,10","28,469"
18:00:30,"0,491","0,00","28,469"
18:00:31,"0,498","0,00","28,469"
18:00:32,"0,504","2,30","28,469"
18:00:33,"0,511","0,00","28,469"
18:00:34,"0,517","0,00","28,469"
18:00:35,"0,523","0,00","28,469"
18:00:36,"0,530","0,00","28,469"
18:00:37,"0,536","0,00","28,469"
18:00:38,"0,543","0,00","28,469"
18:00:39,"0,549","3,80","28,469"
18:00:40,"0,555","0,00","28,469"
18:00:41,"0,562","0,00","28,469"
18:00:42,"0,568","0,00","28,469"
18:00:43,"0,572","3,30","28,469"
18:00:44,"0,578","0,00","28,469"
18:00:45,"0,587","0,00","28,469"
18:00:46,"0,591","0,00","28,469"
18:00:47,"0,597","0,00","28,469"
18:00:48,"0,604","0,00","28,469"
18:00:49,"0,610","2,70","28,469"
18:00:50,"0,617","2,60","28,469"
18:00:51,"0,623","28,00","28,469"
18:00:52,"0,629","0,00","28,469"
18:00:53,"0,636","2,30","28,469"
18:00:54,"0,642","0,00","28,469"
18:00:55,"0,649","0,00","28,469"
18:00:56,"0,655","0,00","28,469"
18:00:57,"0,662","0,00","28,469"
18:00:58,"0,668","0,00","28,469"
18:00:59,"0,675","0,00","28,469"
18:01:00,"0,681","0,00","28,469"
18:01:01,"0,688","0,00","28,469"
18:01:02,"0,694","0,00","28,469"
18:01:03,"0,700","2,00","28,469"
18:01:04,"0,707","0,00","28,469"
18:01:05,"0,713","0,00","28,469"
18:01:06,"0,720","0,00","28,469"
18:01:07,"0,726","0,00","28,469"
18:01:08,"0,733","0,00","28,500"
18:01:09,"0,739","0,00","28,500"
18:01:10,"0,746","5,50","28,500"
18:01:11,"0,752","0,00","28,500"
18:01:12,"0,758","3,00","28,500"
18:01:12,"0,765","0,00","28,500"
18:01:14,"0,771","0,00","28,500"
18:01:15,"0,778","0,00","28,500"
18:01:16,"0,784","0,00","28,500"
18:01:17,"0,794","0,00","28,500"
18:01:18,"0,800","0,00","28,500"
18:01:19,"0,809","0,00","28,625"
18:01:20,"0,815","4,70","28,500"
18:01:21,"0,822","0,00","28,469"
18:01:22,"0,828","0,00","28,500"
18:01:22,"0,834","0,00","28,500"
18:01:23,"0,841","0,00","28,500"
18:01:24,"0,847","0,00","28,500"
18:01:25,"0,854","0,00","28,500"
18:01:26,"0,860","0,00","28,625"
18:01:27,"0,866","0,00","28,625"
18:01:28,"0,870","3,60","28,625"
18:01:29,"0,879","0,00","28,625"
18:01:30,"0,883","3,50","28,625"
18:01:31,"0,889","3,70","28,625"
18:01:32,"0,895","1,20","28,625"
18:01:33,"0,902","0,00","28,625"
18:01:34,"0,911","4,00","28,625"
18:01:35,"0,915","0,00","28,625"
18:01:36,"0,921","1,70","28,625"
18:01:37,"0,928","0,00","28,625"
18:01:38,"0,934","0,00","28,625"
18:01:39,"0,940","3,00","28,625"
18:01:40,"0,947","4,50","28,625"
18:01:41,"0,953","1,20","28,625"
18:01:42,"0,960","2,30","28,625"
18:01:43,"0,966","0,00","28,625"
18:01:44,"0,973","2,40","28,469"
18:01:45,"0,979","0,00","28,469"
18:01:46,"0,985","0,00","28,469"
18:01:47,"0,992","0,00","28,469"
18:01:48,"0,998","0,00","28,469"
18:01:49,"1,005","0,00","28,469"
18:01:50,"1,011","0,00","28,469"
18:01:51,"1,018","2,90","28,469"
18:01:52,"1,024","0,00","28,469"
18:01:53,"1,030","0,00","28,469"
