Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
17:27:02,"0,000","0,00","26,910"
17:27:02,"0,180","0,00","26,914"
17:27:03,"0,182","0,00","26,758"
17:27:04,"0,183","0,00","26,789"
17:27:05,"0,185","0,00","26,789"
17:27:06,"0,187","0,00","26,789"
17:27:07,"0,188","0,00","26,789"
17:27:08,"0,190","0,00","26,789"
17:27:09,"0,192","3,20","26,914"
17:27:10,"0,193","0,00","26,914"
17:27:11,"0,195","0,00","26,914"
17:27:12,"0,196","2,60","26,914"
17:27:13,"0,198","0,00","26,914"
17:27:14,"0,200","0,00","26,914"
17:27:15,"0,201","0,00","26,914"
17:27:16,"0,203","3,80","26,914"
17:27:17,"0,204","5,50","26,820"
17:27:18,"0,206","0,00","26,820"
17:27:19,"0,207","0,00","26,820"
17:27:20,"0,209","0,00","26,820"
17:27:21,"0,210","2,50","26,820"
17:27:22,"0,212","0,00","26,820"
17:27:23,"0,213","3,00","26,820"
17:27:24,"0,215","2,60","26,820"
17:27:25,"0,217","3,50","26,820"
17:27:26,"0,218","0,00","26,820"
17:27:27,"0,220","0,00","26,820"
17:27:28,"0,221","0,00","26,820"
17:27:29,"0,222","7,70","26,820"
17:27:30,"0,224","6,40","26,820"
17:27:31,"0,225","3,80","26,820"
17:27:32,"0,227","3,70","26,820"
17:27:33,"0,228","6,60","26,820"
17:27:34,"0,230","6,60","26,820"
17:27:35,"0,231","7,10","26,820"
17:27:36,"0,233","5,70","26,820"
17:27:37,"0,234","2,50","26,820"
17:27:38,"0,236","7,80","26,820"
17:27:39,"0,237","4,00","26,820"
17:27:40,"0,239","0,00","26,274"
17:27:41,"0,240","0,00","26,820"
17:27:42,"0,242","0,00","26,820"
17:27:43,"0,243","0,00","26,664"
17:27:44,"0,245","0,00","26,664"
17:27:45,"0,247","2,30","26,664"
17:27:46,"0,248","0,00","26,664"
17:27:47,"0,250","0,00","26,664"
17:27:48,"0,251","0,00","26,664"
17:27:49,"0,253","0,00","26,695"
17:27:50,"0,254","0,00","26,695"
17:27:51,"0,256","0,00","26,695"
17:27:52,"0,257","2,90","26,664"
17:27:53,"0,259","0,00","26,664"
17:27:54,"0,260","0,00","26,695"
17:27:55,"0,262","0,00","26,695"
17:27:56,"0,263","0,00","26,664"
17:27:57,"0,265","0,00","26,820"
17:27:58,"0,266","2,90","26,274"
17:27:59,"0,268","0,00","26,664"
17:28:00,"0,269","0,00","26,664"
17:28:01,"0,271","0,00","26,664"
17:28:02,"0,272","0,00","26,664"
17:28:03,"0,274","0,00","26,695"
17:28:04,"0,275","0,00","26,664"
17:28:05,"0,277","3,90","26,695"
17:28:06,"0,278","0,00","26,820"
17:28:07,"0,280","0,00","26,274"
17:28:08,"0,282","0,00","26,820"
17:28:09,"0,283","3,80","26,820"
17:28:10,"0,285","2,30","26,820"
17:28:11,"0,286","0,00","26,664"
17:28:12,"0,288","0,00","26,695"
17:28:13,"0,290","0,00","26,695"
17:28:14,"0,291","0,00","26,695"
17:28:15,"0,293","0,00","26,695"
17:28:16,"0,294","0,00","26,695"
17:28:17,"0,296","0,00","26,695"
17:28:18,"0,297","0,00","26,695"
17:28:19,"0,299","0,00","26,695"
17:28:20,"0,301","0,00","26,695"
17:28:21,"0,302","5,50","26,695"
17:28:22,"0,304","0,00","26,695"
17:28:23,"0,305","0,00","26,695"
17:28:24,"0,307","0,00","26,695"
17:28:25,"0,309","0,00","26,820"
17:28:26,"0,310","5,70","26,695"
17:28:27,"0,312","0,00","26,695"
17:28:28,"0,313","0,00","26,695"
17:28:29,"0,315","0,00","26,695"
17:28:30,"0,316","0,00","26,664"
17:28:31,"0,318","0,00","26,664"
17:28:32,"0,320","0,00","26,664"
17:28:33,"0,321","4,50","26,664"
17:28:34,"0,323","4,00","26,664"
17:28:35,"0,324","0,00","26,695"
17:28:36,"0,326","0,00","26,695"
17:28:37,"0,328","0,00","26,695"
17:28:38,"0,329","0,00","26,695"
17:28:39,"0,331","2,90","26,695"
17:28:40,"0,332","2,40","26,695"
17:28:41,"0,334","2,90","26,695"
17:28:42,"0,335","0,00","26,695"
17:28:43,"0,337","3,80","26,695"
17:28:44,"0,339","0,00","26,695"
17:28:45,"0,340","0,00","26,820"
17:28:46,"0,342","2,40","26,820"
17:28:47,"0,343","0,00","26,820"
17:28:48,"0,345","0,00","26,820"
17:28:49,"0,346","0,00","26,820"
17:28:50,"0,348","0,00","26,695"
17:28:51,"0,350","0,00","26,820"
17:28:52,"0,351","0,00","26,820"
17:28:53,"0,353","2,90","26,820"
17:28:54,"0,354","0,00","26,695"
17:28:55,"0,356","0,00","26,820"
17:28:56,"0,358","3,80","26,820"
17:28:57,"0,359","0,00","26,820"
17:28:58,"0,361","0,00","26,820"
17:28:59,"0,362","0,00","26,820"
17:29:00,"0,363","0,00","26,820"
17:29:01,"0,365","0,00","26,820"
17:29:02,"0,367","2,20","26,820"
17:29:03,"0,368","0,00","26,820"
17:29:04,"0,370","0,00","26,820"
17:29:05,"0,372","4,30","26,820"
17:29:06,"0,373","3,00","26,820"
