Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
17:13:17,"0,588","0,00","26,629"
17:13:18,"0,591","0,00","26,504"
17:13:19,"0,594","0,00","26,504"
17:13:20,"0,596","0,00","26,629"
17:13:21,"0,599","0,00","26,629"
17:13:22,"0,601","0,00","26,504"
17:13:23,"0,604","0,00","26,629"
17:13:24,"0,606","0,00","26,504"
17:13:25,"0,609","0,00","26,504"
17:13:26,"0,611","0,00","26,504"
17:13:27,"0,614","0,00","26,504"
17:13:28,"0,616","0,00","26,504"
17:13:29,"0,619","0,00","26,629"
17:13:30,"0,621","0,00","26,629"
17:13:31,"0,624","0,00","26,629"
17:13:32,"0,626","0,00","26,629"
17:13:33,"0,629","0,00","26,629"
17:13:34,"0,631","0,00","26,629"
17:13:35,"0,634","3,40","26,629"
17:13:36,"0,636","0,00","26,629"
17:13:37,"0,639","3,40","26,629"
17:13:38,"0,642","2,70","26,629"
17:13:39,"0,644","5,80","26,629"
17:13:40,"0,646","0,00","26,629"
17:13:41,"0,649","3,40","26,629"
17:13:42,"0,651","0,00","26,629"
17:13:43,"0,654","0,00","26,629"
17:13:44,"0,656","7,80","26,629"
17:13:45,"0,659","4,70","26,629"
17:13:46,"0,660","0,00","26,629"
17:13:47,"0,663","2,50","26,629"
17:13:48,"0,665","3,30","26,083"
17:13:49,"0,668","3,40","26,473"
17:13:50,"0,671","0,00","26,083"
17:13:51,"0,673","3,70","26,473"
17:13:52,"0,676","2,50","26,629"
17:13:53,"0,678","3,30","26,473"
17:13:54,"0,681","3,20","26,473"
17:13:55,"0,683","0,00","26,504"
17:13:56,"0,686","5,00","26,473"
17:13:57,"0,689","3,90","26,473"
17:13:58,"0,691","4,00","26,473"
17:13:59,"0,694","4,50","26,473"
17:14:00,"0,696","1,20","26,473"
17:14:01,"0,699","4,10","26,473"
17:14:02,"0,701","4,00","26,473"
17:14:03,"0,704","0,00","26,504"
17:14:04,"0,706","0,00","26,504"
17:14:05,"0,709","0,00","26,504"
17:14:05,"0,712","0,00","26,629"
17:14:06,"0,714","0,00","26,629"
17:14:07,"0,717","0,00","26,629"
17:14:08,"0,720","0,00","26,629"
17:14:09,"0,722","0,00","26,504"
17:14:11,"0,725","0,00","26,504"
17:14:11,"0,727","2,90","26,504"
17:14:12,"0,730","2,50","26,629"
17:14:13,"0,732","0,00","26,504"
17:14:15,"0,735","1,20","26,504"
17:14:16,"0,737","0,00","26,473"
17:14:17,"0,740","0,00","26,473"
17:14:18,"0,742","0,00","26,473"
17:14:19,"0,745","0,00","26,504"
17:14:20,"0,747","0,00","26,504"
17:14:21,"0,750","0,00","26,504"
17:14:22,"0,753","0,00","26,504"
17:14:23,"0,755","0,00","26,504"
,,"1,52","26,562"
