Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
17:36:27,"0,300","3,80","28,621"
17:36:28,"0,302","4,50","28,621"
17:36:29,"0,303","7,40","28,621"
17:36:30,"0,305","6,60","28,621"
17:36:31,"0,306","6,30","28,621"
17:36:32,"0,308","8,30","28,621"
17:36:33,"0,309","7,20","28,621"
17:36:34,"0,311","6,20","28,621"
17:36:35,"0,312","7,60","28,621"
17:36:36,"0,314","3,50","28,621"
17:36:37,"0,315","15,30","28,621"
17:36:38,"0,317","7,40","28,621"
17:36:39,"0,319","7,40","28,621"
17:36:40,"0,320","3,40","28,621"
17:36:41,"0,321","3,10","28,621"
17:36:42,"0,323","0,00","28,465"
17:36:43,"0,324","0,00","28,465"
17:36:44,"0,326","0,00","28,496"
17:36:45,"0,328","0,00","28,496"
17:36:46,"0,329","0,00","28,465"
17:36:47,"0,331","0,00","28,496"
17:36:48,"0,332","0,00","28,496"
17:36:49,"0,334","0,00","28,496"
17:36:50,"0,335","0,00","28,621"
17:36:51,"0,337","0,00","28,621"
17:36:52,"0,338","0,00","28,621"
17:36:53,"0,340","0,00","28,621"
17:36:54,"0,341","0,00","28,496"
17:36:55,"0,342","0,00","28,496"
17:36:56,"0,344","0,00","28,496"
17:36:57,"0,345","0,00","28,496"
17:36:58,"0,347","0,00","28,621"
17:36:59,"0,348","0,00","28,621"
17:37:00,"0,350","0,00","28,621"
17:37:01,"0,351","0,00","28,621"
17:37:02,"0,353","0,00","28,621"
17:37:03,"0,354","3,00","28,621"
17:37:04,"0,356","0,00","28,621"
17:37:05,"0,357","0,00","28,621"
17:37:06,"0,359","3,00","28,621"
17:37:07,"0,360","0,00","28,621"
17:37:08,"0,362","3,80","28,621"
17:37:09,"0,363","0,00","28,621"
17:37:10,"0,365","0,00","28,621"
17:37:11,"0,366","0,00","28,496"
17:37:12,"0,368","0,00","28,496"
17:37:13,"0,369","0,00","28,496"
17:37:14,"0,371","2,10","28,621"
17:37:15,"0,372","0,00","28,621"
17:37:16,"0,374","0,00","28,496"
17:37:17,"0,375","0,00","28,496"
17:37:18,"0,377","0,00","28,621"
17:37:19,"0,378","0,00","28,496"
17:37:20,"0,380","0,00","28,496"
17:37:21,"0,381","0,00","28,496"
17:37:22,"0,383","3,00","28,496"
17:37:23,"0,384","0,00","28,496"
17:37:24,"0,386","0,00","28,496"
17:37:25,"0,387","0,00","28,496"
17:37:26,"0,389","0,00","28,496"
17:37:27,"0,390","0,00","28,496"
17:37:28,"0,391","0,00","28,621"
17:37:29,"0,393","0,00","28,496"
17:37:30,"0,394","0,00","28,496"
17:37:31,"0,396","0,00","28,496"
17:37:32,"0,397","0,00","28,496"
17:37:33,"0,399","0,00","28,621"
17:37:34,"0,400","0,00","28,621"
17:37:35,"0,402","0,00","28,621"
17:37:36,"0,403","0,00","28,621"
17:37:37,"0,404","0,00","28,621"
17:37:38,"0,406","0,00","28,621"
17:37:39,"0,408","0,00","28,621"
17:37:40,"0,409","3,70","28,621"
17:37:41,"0,411","0,00","28,621"
17:37:42,"0,412","0,00","28,621"
17:37:43,"0,414","0,00","28,621"
17:37:44,"0,415","3,00","28,621"
17:37:45,"0,416","5,50","28,621"
17:37:46,"0,417","5,20","28,621"
17:37:47,"0,419","9,50","28,621"
17:37:48,"0,420","8,30","28,621"
17:37:48,"0,422","1,90","28,621"
17:37:49,"0,423","0,00","28,621"
17:37:50,"0,425","0,00","28,465"
17:37:51,"0,426","4,50","28,465"
17:37:52,"0,428","0,00","28,496"
17:37:53,"0,429","0,00","28,496"
17:37:54,"0,431","0,00","28,496"
17:37:55,"0,432","0,00","28,496"
17:37:56,"0,434","0,00","28,496"
17:37:57,"0,435","0,00","28,496"
17:37:58,"0,437","0,00","28,496"
17:37:59,"0,439","2,40","28,496"
17:38:00,"0,440","0,00","28,496"
17:38:01,"0,442","0,00","28,621"
17:38:02,"0,443","0,00","28,496"
17:38:03,"0,445","0,00","28,496"
17:38:04,"0,447","0,00","28,621"
17:38:05,"0,448","0,00","28,496"
17:38:06,"0,450","0,00","28,621"
17:38:07,"0,451","0,00","28,496"
17:38:08,"0,453","3,20","28,500"
17:38:09,"0,455","0,00","28,500"
17:38:10,"0,456","0,00","28,500"
17:38:11,"0,458","0,00","28,625"
17:38:12,"0,459","0,00","28,500"
17:38:13,"0,461","0,00","28,469"
17:38:14,"0,462","0,00","28,469"
17:38:15,"0,464","0,00","28,469"
17:38:16,"0,466","0,00","28,500"
17:38:17,"0,467","0,00","28,500"
17:38:18,"0,469","0,00","28,500"
17:38:19,"0,470","0,00","28,469"
17:38:20,"0,472","4,00","28,469"
17:38:21,"0,474","0,00","28,469"
17:38:22,"0,475","0,00","28,469"
17:38:23,"0,477","0,00","28,469"
17:38:24,"0,478","0,00","28,500"
17:38:25,"0,480","0,00","28,500"
17:38:26,"0,481","0,00","28,500"
17:38:27,"0,483","0,00","28,500"
17:38:28,"0,485","0,00","28,625"
17:38:29,"0,486","0,00","28,625"
17:38:30,"0,488","0,00","28,625"
17:38:31,"0,489","0,00","28,625"
17:38:32,"0,491","0,00","28,625"
17:38:33,"0,493","24,10","28,625"
17:38:34,"0,494","0,00","28,625"
17:38:35,"0,496","0,00","28,625"
17:38:36,"0,497","0,00","28,625"
17:38:37,"0,498","0,00","28,625"
17:38:38,"0,500","7,90","28,625"
17:38:39,"0,501","7,80","28,625"
17:38:40,"0,503","5,50","28,625"
17:38:41,"0,504","13,50","28,625"
17:38:42,"0,506","0,00","28,625"
17:38:43,"0,508","5,10","28,625"
17:38:44,"0,509","8,30","28,625"
17:38:45,"0,511","0,00","28,625"
17:38:46,"0,512","4,30","28,625"
17:38:47,"0,514","4,50","28,625"
17:38:48,"0,515","0,00","28,625"
17:38:49,"0,517","2,00","28,625"
17:38:50,"0,519","0,00","28,625"
17:38:51,"0,520","0,00","28,625"
17:38:52,"0,522","2,20","28,079"
17:38:53,"0,524","2,20","28,469"
17:38:54,"0,525","3,40","28,469"
17:38:55,"0,527","3,00","28,500"
17:38:56,"0,528","0,00","28,625"
17:38:57,"0,530","2,60","28,625"
17:38:58,"0,532","4,00","28,079"
17:38:59,"0,533","0,00","28,625"
17:39:00,"0,535","0,00","28,625"
17:39:01,"0,536","0,00","28,625"
17:39:02,"0,538","0,00","28,625"
17:39:03,"0,539","8,30","28,625"
17:39:04,"0,541","5,50","28,625"
17:39:05,"0,543","2,10","28,625"
17:39:06,"0,544","5,20","28,625"
17:39:07,"0,546","3,20","28,625"
17:39:08,"0,547","0,00","28,625"
17:39:09,"0,549","3,00","28,625"
17:39:10,"0,551","0,00","28,625"
17:39:11,"0,552","0,00","28,079"
17:39:12,"0,554","3,70","28,625"
17:39:13,"0,555","0,00","28,079"
17:39:14,"0,557","0,00","28,625"
17:39:15,"0,558","0,00","28,079"
17:39:16,"0,560","0,00","28,625"
17:39:17,"0,562","3,70","28,469"
17:39:18,"0,563","3,50","28,500"
17:39:19,"0,565","0,00","28,469"
17:39:20,"0,567","0,00","28,469"
17:39:21,"0,568","0,00","28,469"
17:39:22,"0,570","0,00","28,469"
17:39:23,"0,571","0,00","28,469"
17:39:24,"0,573","0,00","28,469"
17:39:25,"0,574","0,00","28,469"
17:39:26,"0,576","0,00","28,469"
17:39:27,"0,578","0,00","28,469"
17:39:28,"0,579","0,00","28,469"
17:39:29,"0,581","0,00","28,469"
17:39:30,"0,582","0,00","28,469"
17:39:31,"0,584","0,00","28,500"
17:39:32,"0,586","0,00","28,500"
17:39:33,"0,587","0,00","28,500"
17:39:34,"0,589","0,00","28,500"
17:39:35,"0,590","0,00","28,500"
17:39:36,"0,592","0,00","28,500"
17:39:37,"0,594","0,00","28,500"
17:39:38,"0,595","0,00","28,500"
17:39:39,"0,597","0,00","28,625"
17:39:40,"0,598","0,00","28,625"
17:39:41,"0,600","0,00","28,500"
17:39:42,"0,602","0,00","28,500"
17:39:43,"0,603","4,40","28,500"
17:39:44,"0,605","0,00","28,500"
17:39:45,"0,606","0,00","28,500"
17:39:46,"0,608","0,00","28,625"
17:39:47,"0,610","0,00","28,500"
17:39:48,"0,611","0,00","28,500"
17:39:49,"0,613","0,00","28,500"
17:39:50,"0,614","0,00","28,500"
17:39:51,"0,616","0,00","28,625"
17:39:52,"0,618","0,00","28,625"
17:39:53,"0,619","0,00","28,625"
17:39:54,"0,621","0,00","28,625"
17:39:55,"0,622","0,00","28,500"
17:39:56,"0,624","0,00","28,500"
17:39:57,"0,625","0,00","28,500"
17:39:58,"0,627","3,30","28,500"
17:39:59,"0,629","0,00","28,500"
17:40:00,"0,630","4,30","28,500"
17:40:01,"0,632","0,00","28,500"
17:40:02,"0,633","0,00","28,500"
17:40:03,"0,635","0,00","28,500"
17:40:04,"0,637","0,00","28,500"
17:40:05,"0,638","4,50","28,500"
17:40:06,"0,640","2,70","28,625"
17:40:07,"0,641","0,00","28,625"
17:40:08,"0,643","0,00","28,625"
17:40:09,"0,645","0,00","28,625"
,,"1,55","28,556"
